time_left_game,score_diff_offense,tau_catboost,sign_catboost,tau_xgb,sign_xgb,tau_lgbm,sign_lgbm,positive_share,negative_share,neutral_share,agreement_ratio,is_unanimous,has_pos_neg_conflict,mean_tau,std_tau,majority_positive,majority_negative,majority_neutral,majority_sign
0.0,1.0,-0.017118854448199272,-1,-0.021088166162371635,-1,-0.018538959324359894,-1,0.0,1.0,0.0,1.0,True,False,-0.018915326644976933,0.00164217297933517,False,True,False,-1
0.0,2.0,-0.007985969074070454,-1,-0.00768567668274045,-1,-0.009119768626987934,-1,0.0,1.0,0.0,1.0,True,False,-0.008263804794599613,0.0006175486171632427,False,True,False,-1
0.0,3.0,0.0013743957970291376,1,-0.006682943552732468,-1,-0.00766046391800046,-1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.004323003891234596,0.0040483872444879564,False,True,False,-1
0.0,4.0,0.004154655151069164,1,-0.0038879576604813337,-1,-0.004049732815474272,-1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.001261011774962147,0.003830024281078413,False,True,False,-1
0.0,5.0,0.004850456025451422,1,-0.005226753186434507,-1,-0.003623593132942915,-1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0013332967646420002,0.004421284086930623,False,True,False,-1
0.0,6.0,0.008800949901342392,1,-0.005231135990470648,-1,-0.003566382685676217,-1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,1.1437417318423588e-06,0.006259408503817583,False,True,False,-1
0.0,7.0,0.008502288721501827,1,-0.006186095532029867,-1,-0.0037686717696487904,-1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0004841595267256101,0.006430561069366791,False,True,False,-1
0.0,8.0,0.007261428516358137,1,-0.006186095532029867,-1,-0.003875412978231907,-1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0009333599979678789,0.005870873447906694,False,True,False,-1
0.0,9.0,0.007261428516358137,1,-0.006186095532029867,-1,-0.003875412978231907,-1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0009333599979678789,0.005870873447906694,False,True,False,-1
0.0,10.0,0.007167079485952854,1,-0.006186095532029867,-1,-0.003875412978231907,-1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.00096480967476964,0.005826979174942111,False,True,False,-1
1.0,-10.0,0.003418722888454795,1,-0.00349016347900033,-1,-0.002532141050323844,-1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0008678605469564596,0.003056201335538222,False,True,False,-1
1.0,-9.0,-7.905303937150165e-05,-1,-0.004618401639163494,-1,-0.0033822364639490843,-1,0.0,1.0,0.0,1.0,True,False,-0.0026932303808280267,0.0019161538672632296,False,True,False,-1
1.0,-8.0,0.0016472998540848494,1,-0.006907772738486528,-1,-0.0021610218100249767,-1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.002473831564808885,0.0034995908544721305,False,True,False,-1
1.0,-7.0,-0.0002882141852751374,-1,-0.0032276948913931847,-1,-0.001768082962371409,-1,0.0,1.0,0.0,1.0,True,False,-0.0017613306796799104,0.0012000474713947007,False,True,False,-1
1.0,-6.0,-0.0005225691711530089,-1,-0.003921652212738991,-1,-0.0013348929351195693,-1,0.0,1.0,0.0,1.0,True,False,-0.001926371439670523,0.0014493277745007,False,True,False,-1
1.0,-5.0,-0.00255671632476151,-1,-0.008722171187400818,-1,-0.004575240425765514,-1,0.0,1.0,0.0,1.0,True,False,-0.005284709312642614,0.0025665434591937908,False,True,False,-1
