time_left_game,score_diff,cate_value,tau_mean_ensemble,tau_catboost,tau_xgb,tau_lgbm,tau_std_across_models,tau_sign_agree_ratio,tau_sign_disagree,n_in_cell,cell_count,cell_count_log1p,time_cell_width,cell_density,cell_density_log1p,shown_in_figure
97.5,9.0,-0.0022578687348868,-0.0022578687348868,-0.0004668019537348,-0.0041811545379459,-0.0021256497129797,0.0015192575340769,0.0,0,439,439,6.0867747269123065,11.25,39.022222222222226,3.6894348554056364,True
97.5,10.0,-0.0023635096731595,-0.0023635096731595,-0.0007837247685529,-0.0041811545379459,-0.0021256497129797,0.0013971555103094,0.0,0,397,397,5.986452005284438,11.25,35.28888888888889,3.5915116032001455,True
108.75,-10.0,0.002434871198299,0.002434871198299,0.0039166403003036,0.0020285088103264,0.0013594644842669,0.0010827849374952,1.0,0,483,483,6.182084906716632,11.25,42.93333333333333,3.782673333400297,True
108.75,-9.0,0.0012713413452729,0.0012713413452729,0.00215441477485,0.0011502396082505,0.0005093696527183,0.0006770241682021,1.0,0,484,484,6.184148890937483,11.25,43.022222222222226,3.784694556928231,True
108.75,-8.0,-0.0005246844569531,-0.0005246844569531,0.000168909842614,-0.001103947055526,-0.0006390161579474,0.0005258928751339,0.3333333333333333,1,508,508,6.2324480165505225,11.25,45.15555555555556,3.8320173341057924,True
108.75,-7.0,0.0050063016824424,0.0050063016824424,0.0050561018288135,0.0060481214895844,0.0039146817289292,0.0008716847075328,1.0,0,773,773,6.651571873589727,11.25,68.71111111111111,4.244359718420358,True
108.75,-6.0,0.0035062027939905,0.0035062027939905,0.0036121956072747,0.0037240772508084,0.0031823355238884,0.0002335192811775,1.0,0,556,556,6.322565239927284,11.25,49.422222222222224,3.920431995009522,True
108.75,-5.0,0.0046052958350628,0.0046052958350628,0.0044758864678442,0.0055418871343135,0.0037981139030307,0.0007177494264609,1.0,0,604,604,6.405228458030842,11.25,53.68888888888889,4.001660560620736,True
108.75,-4.0,0.0050960985633234,0.0050960985633234,0.0039504757151007,0.0062602180987596,0.0050776018761098,0.0009430390820094,1.0,0,644,644,6.4692503167957724,11.25,57.24444444444445,4.064648713553087,True
108.75,-3.0,0.0055598448185871,0.0055598448185871,0.0038190332707017,0.0074061546474695,0.00545434653759,0.0014663349681856,1.0,0,621,621,6.432940092739179,11.25,55.2,4.028916756899646,True
108.75,-2.0,0.0055241025984287,0.0055241025984287,0.0037118066102266,0.0074061546474695,0.00545434653759,0.0015090176243918,1.0,0,733,733,6.598509028614515,11.25,65.15555555555555,4.192008871245457,True
108.75,-1.0,0.0049528936700274,0.0049528936700274,0.003327656770125,0.0068466109223663,0.0046844133175909,0.0014490964670275,1.0,0,645,645,6.470799503782602,11.25,57.333333333333336,4.0661736852554045,True
108.75,0.0,0.0009403160317257,0.0009403160317257,-0.0001258904085261,0.0022866441868245,0.0006601943168789,0.0010046332414659,0.6666666666666666,1,690,690,6.53813982376767,11.25,61.333333333333336,4.132496328186477,True
108.75,1.0,-0.0001931812621478,-0.0001931812621478,-0.000294846628094,5.622260869131424e-05,-0.0003409197670407,0.0001773553901544,0.3333333333333333,1,611,611,6.416732282512326,11.25,54.31111111111111,4.012973812597272,True
108.75,2.0,-0.0013809203131434,-0.0013809203131434,-0.0027558910660445,-0.0007864536019042,-0.0006004162714816,0.0009752131051135,0.0,0,644,644,6.4692503167957724,11.25,57.24444444444445,4.064648713553087,True
108.75,3.0,-0.0037247360063095,-0.0037247360063095,-0.0047546518035233,-0.0038195000961422,-0.0026000561192631,0.0008821586460493,0.0,0,622,622,6.434546518787453,11.25,55.28888888888889,4.030497160231356,True
108.75,4.0,-0.0002003223829281,-0.0002003223829281,-0.000407563871704,-0.001017271541059,0.0008238682639785,0.0007657940199235,0.3333333333333333,1,580,580,6.364750756851911,11.25,51.55555555555556,3.9618708111557135,True
108.75,5.0,-0.0008123608076857,-0.0008123608076857,-0.0001756796264089,-0.0022904011420905,2.899834544223268e-05,0.0010484673546454,0.3333333333333333,1,466,466,6.1463292576688975,11.25,41.422222222222224,3.747672333955428,True
108.75,6.0,-0.0012873936017664,-0.0012873936017664,-0.0007146571879275,-0.0022047876846045,-0.0009427359327673,0.0006553441365072,0.0,0,448,448,6.1070228877422545,11.25,39.82222222222222,3.709226595444806,True
108.75,7.0,-0.0020477582390109,-0.0020477582390109,-0.0007985476404428,-0.0037783838342875,-0.0015663432423025,0.0012632435064358,0.0,0,461,461,6.135564891081739,11.25,40.977777777777774,3.7371403777311896,True
108.75,8.0,-0.0022690784729396,-0.0022690784729396,-0.0010401041945442,-0.0037783838342875,-0.0019887473899871,0.0011353363623203,0.0,0,417,417,6.035481432524756,11.25,37.06666666666667,3.6393390085538004,True
108.75,9.0,-0.0022690784729396,-0.0022690784729396,-0.0010401041945442,-0.0037783838342875,-0.0019887473899871,0.0011353363623203,0.0,0,366,366,5.905361848054571,11.25,32.53333333333333,3.512539968997529,True
108.75,10.0,-0.0023747193627059,-0.0023747193627059,-0.0013570268638432,-0.0037783838342875,-0.0019887473899871,0.0010254992824223,0.0,0,345,345,5.846438775057724,11.25,30.666666666666668,3.455264602932431,True
120.0,-10.0,0.0023786615347489,0.0023786615347489,0.0037480113096535,0.0020285088103264,0.0013594644842669,0.001006063013958,1.0,0,432,432,6.07073772800249,11.25,38.4,3.673765816303888,True
120.0,-9.0,0.0012151318369433,0.0012151318369433,0.0019857862498611,0.0011502396082505,0.0005093696527183,0.000604488623046,1.0,0,436,436,6.07993319509559,11.25,38.75555555555555,3.682749593738399,True
120.0,-8.0,-0.000580894010928,-0.000580894010928,2.811806893987523e-07,-0.001103947055526,-0.0006390161579474,0.0004526688542371,0.3333333333333333,1,468,468,6.150602768446279,11.25,41.6,3.751854253275325,True
120.0,-7.0,0.004950092639774,0.004950092639774,0.0048874747008085,0.0060481214895844,0.0039146817289292,0.0008720978759276,1.0,0,484,484,6.184148890937483,11.25,43.022222222222226,3.784694556928231,True
120.0,-6.0,0.0034499928976098,0.0034499928976098,0.0034435659181326,0.0037240772508084,0.0031823355238884,0.0002212118203901,1.0,0,488,488,6.192362489474872,11.25,43.37777777777778,3.7927388436454956,True
120.0,-5.0,0.0043818284757435,0.0043818284757435,0.0038054843898862,0.0055418871343135,0.0037981139030307,0.0008202908628495,1.0,0,534,534,6.282266746896006,11.25,47.46666666666667,3.880876276431309,True
120.0,-4.0,0.0046276014763861,0.0046276014763861,0.002544984454289,0.0062602180987596,0.0050776018761098,0.001549756008337,1.0,0,590,590,6.3818160174060985,11.25,52.44444444444444,3.978642692769542,True
120.0,-3.0,0.0050913474988192,0.0050913474988192,0.0024135413113981,0.0074061546474695,0.00545434653759,0.0020543244157128,1.0,0,611,611,6.416732282512326,11.25,54.31111111111111,4.012973812597272,True
120.0,-2.0,0.0050556056667119,0.0050556056667119,0.0023063158150762,0.0074061546474695,0.00545434653759,0.0021010052737801,1.0,0,692,692,6.541029999189903,11.25,61.51111111111111,4.135344318719537,True
120.0,-1.0,0.0044843962726493,0.0044843962726493,0.0019221645779907,0.0068466109223663,0.0046844133175909,0.0020153656514156,1.0,0,646,646,6.472346294500901,11.25,57.422222222222224,4.067696334959561,True
120.0,0.0,0.0006296039015675,0.0006296039015675,-0.0010580267990007,0.0022866441868245,0.0006601943168789,0.0013656275312073,0.6666666666666666,1,686,686,6.532334292222349,11.25,60.977777777777774,4.126775897857169,True
120.0,1.0,-0.0002534165008304,-0.0002534165008304,-0.0007654970977455,0.000346167362295,-0.0003409197670407,0.0004580335388938,0.3333333333333333,1,600,600,6.398594934535208,11.25,53.333333333333336,3.9951379121386528,True
120.0,2.0,-0.0012474038715784,-0.0012474038715784,-0.0026452871970832,-0.0004965081461705,-0.0006004162714816,0.0009893626124664,0.0,0,633,633,6.452048954437226,11.25,56.266666666666666,4.047718720882045,True
120.0,3.0,-0.0025867829487348,-0.0025867829487348,-0.0043530617840588,-0.002242841059342,-0.0011644460028037,0.0013242707848917,0.0,0,591,591,6.3835066348840055,11.25,52.53333333333333,3.9803045128445516,True
120.0,4.0,0.0005430483027642,0.0005430483027642,-5.97342113906052e-06,0.000559385807719,0.0010757325217127,0.0004417556807794,0.6666666666666666,1,566,566,6.340359303727752,11.25,50.31111111111111,3.9379073195841756,True
120.0,5.0,0.0004749829240608,0.0004749829240608,0.0002259108296129,0.0001247161417268,0.0010743218008428,0.0004258054392409,1.0,0,496,496,6.208590026096629,11.25,44.08888888888889,3.808635850055495,True
120.0,6.0,-4.37528263622274e-05,-4.37528263622274e-05,-0.0003130666736979,-0.0002648117078933,0.0004466199025046,0.000347305048762,0.3333333333333333,1,441,441,6.091309882077698,11.25,39.2,3.6938669956249752,True
120.0,7.0,-0.000804115984162,-0.000804115984162,-0.0003969571262132,-0.0018384036375209,-0.0001769871887518,0.0007368445814257,0.0,0,413,413,6.025865973825314,11.25,36.71111111111111,3.6299547754639065,True
120.0,8.0,-0.0010266468549768,-0.0010266468549768,-0.0006385135930031,-0.0018384036375209,-0.0006030233344063,0.0005741815596241,0.0,0,407,407,6.0112671744041615,11.25,36.17777777777778,3.615711211216504,True
120.0,9.0,-0.0010266468549768,-0.0010266468549768,-0.0006385135930031,-0.0018384036375209,-0.0006030233344063,0.0005741815596241,0.0,0,368,368,5.910796644040527,11.25,32.71111111111111,3.5178274895782122,True
120.0,10.0,-0.0011322878029507,-0.0011322878029507,-0.000955436436925,-0.0018384036375209,-0.0006030233344063,0.0005196142335616,0.0,0,324,324,5.783825182329737,11.25,28.8,3.3945083935113587,True
131.25,-10.0,0.0023474805445099,0.0023474805445099,0.0035717685241252,0.0020285088103264,0.0014421642990782,0.000898187346545,1.0,0,386,386,5.958424693029782,11.25,34.31111111111111,3.5641976767663963,True
131.25,-9.0,0.0011839504198481,0.0011839504198481,0.0018095420673489,0.0011502396082505,0.0005920695839449,0.000497602335254,1.0,0,399,399,5.991464547107982,11.25,35.46666666666667,3.596398601319771,True
131.25,-8.0,-0.0006120754696894,-0.0006120754696894,-0.0001759630104061,-0.001103947055526,-0.0005563163431361,0.0003808940422609,0.0,0,450,450,6.111467339502679,11.25,40.0,3.713572066704308,True
131.25,-7.0,0.0047986718515555,0.0047986718515555,0.0048894518986344,0.0055664009414613,0.0039401627145707,0.0006670049751742,1.0,0,458,458,6.129050210060545,11.25,40.71111111111111,3.730767546816189,True
131.25,-6.0,0.0028566747593382,0.0028566747593382,0.0030073674861341,0.0025571435689926,0.0030055132228881,0.0002118018886687,1.0,0,528,528,6.270988431858299,11.25,46.93333333333333,3.8698111566188365,True
131.25,-5.0,0.0021721891049916,0.0021721891049916,0.0019808444194495,0.0028596487827599,0.0016760741127654,0.0005017780660657,1.0,0,531,531,6.2766434893416445,11.25,47.2,3.8753590210565547,True
131.25,-4.0,0.0020435127080418,0.0020435127080418,0.0006085179629735,0.0035779878962785,0.0019440322648733,0.0012143201637487,1.0,0,599,599,6.396929655216146,11.25,53.24444444444445,3.9935005806226402,True
131.25,-3.0,0.0025072597394076,0.0025072597394076,0.0004770745872519,0.0047239270061254,0.0023207776248455,0.0017387774538856,1.0,0,615,615,6.423246963533519,11.25,54.666666666666664,4.019381523748645,True
131.25,-2.0,0.002273079221292,0.002273079221292,-0.0002254669670946,0.0047239270061254,0.0023207776248455,0.0020208631041897,0.6666666666666666,1,686,686,6.532334292222349,11.25,60.977777777777774,4.126775897857169,True
131.25,-1.0,0.0018435789000553,0.0018435789000553,-0.0001844755024649,0.0041643697768449,0.0015508424257859,0.001787434809696,0.6666666666666666,1,637,637,6.45833828334479,11.25,56.62222222222222,4.053908295768345,True
131.25,0.0,-0.0002677237692599,-0.0002677237692599,-0.0020386206451803,0.0016014364082366,-0.0003659870708361,0.0014876705718135,0.3333333333333333,1,700,700,6.55250788703459,11.25,62.22222222222222,4.146655856790112,True
131.25,1.0,-0.0009959608820887,-0.0009959608820887,-0.0018291703891009,-0.0003390397178009,-0.0008196725393645,0.0006209833810028,0.0,0,607,607,6.410174881966167,11.25,53.955555555555556,4.006524777751096,True
131.25,2.0,-0.0012946198015318,-0.0012946198015318,-0.0022681204136461,-0.0011817169142886,-0.0004340220766607,0.0007530114978732,0.0,0,603,603,6.403574197934815,11.25,53.6,4.000033882750859,True
131.25,3.0,-0.0020090059842914,-0.0020090059842914,-0.0029766540974378,-0.0018859178526327,-0.0011644460028037,0.0007449329100354,0.0,0,542,542,6.297109319933935,11.25,48.17777777777778,3.8954418502807298,True
131.25,4.0,0.0007294114911928,0.0007294114911928,0.0005036094225943,0.0009163101785816,0.0007683148724026,0.0001707153250302,1.0,0,517,517,6.249975242259483,11.25,45.955555555555556,3.8492015278457368,True
131.25,5.0,0.0006613442868304,0.0006613442868304,0.0007354937843047,0.0004816347500309,0.0007669043261557,0.0001277192069799,1.0,0,438,438,6.0844994130751715,11.25,38.93333333333333,3.687211397013239,True
131.25,6.0,0.0001426076366139,0.0001426076366139,0.000196516077267,9.2104404757265e-05,0.0001392024278175,4.2693839713950574e-05,1.0,0,433,433,6.073044534100405,11.25,38.48888888888889,3.6760193383843314,True
131.25,7.0,-0.0006177558680064,-0.0006177558680064,0.0001126257120631,-0.0014814886962994,-0.0004844046197831,0.0006575900968888,0.3333333333333333,1,439,439,6.0867747269123065,11.25,39.022222222222226,3.6894348554056364,True
131.25,8.0,-0.0008402868503859,-0.0008402868503859,-0.0001289308129344,-0.0014814886962994,-0.000910441041924,0.000554403231656,0.0,0,382,382,5.948034989180646,11.25,33.955555555555556,3.554077413287958,True
131.25,9.0,-0.0008402868503859,-0.0008402868503859,-0.0001289308129344,-0.0014814886962994,-0.000910441041924,0.000554403231656,0.0,0,328,328,5.796057750765372,11.25,29.155555555555555,3.4063691700645493,True
131.25,10.0,-0.0009459277401523,-0.0009459277401523,-0.0004458534822333,-0.0014814886962994,-0.000910441041924,0.0004235402802306,0.0,0,334,334,5.814130531825066,11.25,29.68888888888889,3.4239006636389724,True
142.5,-10.0,0.0027030530618503,0.0027030530618503,0.0038651551585644,0.0024987610522657,0.0017452429747208,0.0008774236284665,1.0,0,419,419,6.040254711277414,11.25,37.24444444444445,3.64399830644122,True
142.5,-9.0,0.0015395235968753,0.0015395235968753,0.0021029296331107,0.0016204931307584,0.0008951480267569,0.0004963877189083,1.0,0,431,431,6.068425588244111,11.25,38.31111111111111,3.6715072043894654,True
142.5,-8.0,-0.0002085714368149,-0.0002085714368149,0.0003581318014767,-0.0006336942897178,-0.0003501518222037,0.0004171039062701,0.3333333333333333,1,463,463,6.139884552226255,11.25,41.15555555555556,3.7413664801646944,True
142.5,-7.0,0.0050880680792033,0.0050880680792033,0.005423545371741,0.005694331601262,0.0041463272646069,0.000675024995553,1.0,0,488,488,6.192362489474872,11.25,43.37777777777778,3.7927388436454956,True
142.5,-6.0,0.0034402826956162,0.0034402826956162,0.004303753376007,0.003297776216641,0.0027193184942007,0.0006546447108081,1.0,0,529,529,6.272877006546167,11.25,47.022222222222226,3.8716638667365664,True
142.5,-5.0,0.0031433422894527,0.0031433422894527,0.0032772296108305,0.0044453251175582,0.0017074721399694,0.0011217260785183,1.0,0,603,603,6.403574197934815,11.25,53.6,4.000033882750859,True
142.5,-4.0,0.003882478767385,0.003882478767385,0.0029575866647064,0.0050992458127439,0.0035906038247048,0.0008983574690201,1.0,0,642,642,6.466144724237619,11.25,57.06666666666667,4.061591775750292,True
142.5,-3.0,0.0042591132223606,0.0042591132223606,0.0025647981092333,0.0062451921403408,0.0039673494175076,0.0015166123750911,1.0,0,676,676,6.517671272912275,11.25,60.08888888888889,4.112329998394926,True
142.5,-2.0,0.0039707676429922,0.0039707676429922,0.0018622569041326,0.0062451921403408,0.0038048538845032,0.0017931677468734,1.0,0,739,739,6.606650186198215,11.25,65.68888888888888,4.200038355670047,True
142.5,-1.0,0.0033022682958592,0.0033022682958592,0.0019032484851777,0.0050858240574598,0.0029177323449403,0.0013274280247866,1.0,0,702,702,6.555356891810665,11.25,62.4,4.14946386144318,True
142.5,0.0,0.0008552718403128,0.0008552718403128,0.0002279763721162,0.0025701620616018,-0.0002323229127796,0.0012270846782037,0.6666666666666666,1,766,766,6.642486801367256,11.25,68.08888888888889,4.235393920288434,True
142.5,1.0,-0.000319336017128,-0.000319336017128,-0.0005256590084172,0.0004378795274533,-0.0008702285704202,0.000553602493661,0.3333333333333333,1,654,654,6.484635235635252,11.25,58.13333333333333,4.07979478120737,True
142.5,2.0,-0.0008713982921714,-0.0008713982921714,-0.0017019937513396,-0.0006608028197661,-0.0002513983054086,0.0006106388057802,0.0,0,640,640,6.46302945692067,11.25,56.888888888888886,4.058525464417148,True
142.5,3.0,-0.0020387148639808,-0.0020387148639808,-0.0029719823505729,-0.0018859178526327,-0.0012582443887367,0.0007079240286298,0.0,0,599,599,6.396929655216146,11.25,53.24444444444445,3.9935005806226402,True
142.5,4.0,0.0005727727111661,0.0005727727111661,0.0001464423112338,0.0009163101785816,0.000655565643683,0.0003197031284902,1.0,0,576,576,6.3578422665081,11.25,51.2,3.955082494888593,True
142.5,5.0,0.0005047054534467,0.0005047054534467,0.0003783265710808,0.0004816347500309,0.0006541550392284,0.0001137820401095,1.0,0,498,498,6.212606095751519,11.25,44.266666666666666,3.812570926456486,True
142.5,6.0,-3.868346660359142e-05,-3.868346660359142e-05,-0.0002346080436836,9.2104404757265e-05,2.645323911565356e-05,0.0001411083480061,0.6666666666666666,1,487,487,6.1903154058531475,11.25,43.28888888888889,3.790733830442475,True
142.5,7.0,-0.0007990470233683,-0.0007990470233683,-0.0003184984670951,-0.0014814886962994,-0.0005971539067104,0.0004957870451592,0.0,0,436,436,6.07993319509559,11.25,38.75555555555555,3.682749593738399,True
142.5,8.0,-0.0010215779572414,-0.0010215779572414,-0.0005600549629889,-0.0014814886962994,-0.001023190212436,0.0003761754738999,0.0,0,455,455,6.1224928095143865,11.25,40.44444444444444,3.724353842307596,True
142.5,9.0,-0.0010215779572414,-0.0010215779572414,-0.0005600549629889,-0.0014814886962994,-0.001023190212436,0.0003761754738999,0.0,0,399,399,5.991464547107982,11.25,35.46666666666667,3.596398601319771,True
142.5,10.0,-0.0011272188470078,-0.0011272188470078,-0.0008769776322878,-0.0014814886962994,-0.001023190212436,0.0002575200629546,0.0,0,391,391,5.971261839790462,11.25,34.75555555555555,3.5767056572220635,True
153.75,-10.0,0.0027566701561833,0.0027566701561833,0.0041149440221488,0.0024987610522657,0.0016563053941354,0.0010201678963787,1.0,0,398,398,5.988961416889864,11.25,35.37777777777778,3.5939580876008153,True
153.75,-9.0,0.0015931404971828,0.0015931404971828,0.0023527180310338,0.0016204931307584,0.0008062103297561,0.0006316553081391,1.0,0,392,392,5.973809611869261,11.25,34.84444444444444,3.579188588354889,True
153.75,-8.0,-0.0001549546044164,-0.0001549546044164,0.0006079201120883,-0.0006336942897178,-0.0004390896356198,0.0005452529184765,0.3333333333333333,1,425,425,6.054439346269371,11.25,37.77777777777778,3.657847344866208,True
153.75,-7.0,0.0051696891896426,0.0051696891896426,0.0056733349338173,0.005694331601262,0.0041414010338485,0.0007271600527718,1.0,0,744,744,6.61338421837956,11.25,66.13333333333334,4.206680691616352,True
153.75,-6.0,0.0034371135601152,0.0034371135601152,0.0042991726659238,0.003297776216641,0.0027143917977809,0.0006544431584549,1.0,0,498,498,6.212606095751519,11.25,44.266666666666666,3.812570926456486,True
153.75,-5.0,0.0032098669325932,0.0032098669325932,0.0039908718317747,0.0044453251175582,0.0011934038484469,0.0014378744670597,1.0,0,529,529,6.272877006546167,11.25,47.022222222222226,3.8716638667365664,True
153.75,-4.0,0.0039206449097643,0.0039206449097643,0.0036712286528199,0.0055978144519031,0.0024928916245698,0.0012797897725394,1.0,0,587,587,6.376726947898627,11.25,52.17777777777778,3.9736405981380534,True
153.75,-3.0,0.0039607851455609,0.0039607851455609,0.0032784400973469,0.0060180188156664,0.0025858965236693,0.0014819046146592,1.0,0,595,595,6.39024066706535,11.25,52.888888888888886,3.9869243136012638,True
153.75,-2.0,0.0036724398378282,0.0036724398378282,0.0025758994743227,0.0060180188156664,0.0024234012234956,0.0016597428485729,1.0,0,665,665,6.501289670540389,11.25,59.111111111111114,4.096194701510262,True
153.75,-1.0,0.0031639629354079,0.0031639629354079,0.0026168914046138,0.0048586511984467,0.0020163462031632,0.0012231489051916,1.0,0,622,622,6.434546518787453,11.25,55.28888888888889,4.030497160231356,True
153.75,0.0,0.0008551374388237,0.0008551374388237,0.000828334945254,0.0025701620616018,-0.0008330846903845,0.001389498925026,0.6666666666666666,1,735,735,6.601230118728877,11.25,65.33333333333333,4.194692536056382,True
153.75,1.0,-0.0002570545232932,-0.0002570545232932,7.46996229281649e-05,0.0004378795274533,-0.0012837427202612,0.0007409639672335,0.6666666666666666,1,654,654,6.484635235635252,11.25,58.13333333333333,4.07979478120737,True
153.75,2.0,-0.0009270947581777,-0.0009270947581777,-0.0018690831493586,-0.0006608028197661,-0.0002513983054086,0.0006867360535817,0.0,0,619,619,6.429719478039138,11.25,55.022222222222226,4.0257484374176,True
153.75,3.0,-0.0020445031501973,-0.0020445031501973,-0.0031390716321766,-0.0018859178526327,-0.0011085199657827,0.0008365193721313,0.0,0,571,571,6.349138991379798,11.25,50.75555555555555,3.946531780114021,True
153.75,4.0,0.0005669844485964,0.0005669844485964,-2.0646841221605428e-05,0.0009163101785816,0.0008052900084294,0.0004179826703944,0.6666666666666666,1,523,523,6.261491684321042,11.25,46.48888888888889,3.8604957655488277,True
153.75,5.0,0.0004989172060353,0.0004989172060353,0.0002112374058924,0.0004816347500309,0.0008038794621825,0.0002422535368645,1.0,0,527,527,6.269096283706261,11.25,46.84444444444444,3.867955007594043,True
153.75,6.0,-4.4471790412596114e-05,-4.4471790412596114e-05,-0.0004016971797682,9.2104404757265e-05,0.0001761774037731,0.000254917700956,0.6666666666666666,1,435,435,6.077642243349034,11.25,38.666666666666664,3.6805112044434196,True
153.75,7.0,-0.0008048352998836,-0.0008048352998836,-0.0004855875158682,-0.0014814886962994,-0.0004474296874832,0.000478719729506,0.0,0,391,391,5.971261839790462,11.25,34.75555555555555,3.5767056572220635,True
153.75,8.0,-0.0010273662240554,-0.0010273662240554,-0.0007271440699696,-0.0014814886962994,-0.0008734659058973,0.0003266220392288,0.0,0,400,400,5.993961427306569,11.25,35.55555555555556,3.5988331734291528,True
153.75,9.0,-0.0010273662240554,-0.0010273662240554,-0.0007271440699696,-0.0014814886962994,-0.0008734659058973,0.0003266220392288,0.0,0,354,354,5.872117789475416,11.25,31.466666666666665,3.4802139219803796,True
153.75,10.0,-0.0011330070750166,-0.0011330070750166,-0.0010440666228532,-0.0014814886962994,-0.0008734659058973,0.0002560673497804,0.0,0,318,318,5.765191102784844,11.25,28.266666666666666,3.3764492119729614,True
165.0,-10.0,0.0031314244649062,0.0031314244649062,0.004207641351968,0.0029284467454999,0.0022581852972507,0.0008087004774121,1.0,0,395,395,5.981414211254481,11.25,35.111111111111114,3.586600604993518,True
165.0,-9.0,0.001967891662692,0.001967891662692,0.0024454151280224,0.0020501697435975,0.0014080901164561,0.0004274638829603,1.0,0,408,408,6.013715156042802,11.25,36.266666666666666,3.618099272052889,True
165.0,-8.0,0.0002538089029258,0.0002538089029258,0.0007006174419075,-0.0002040175750153,0.0002648268418852,0.0003693978656272,0.6666666666666666,1,396,396,5.983936280687191,11.25,35.2,3.5890591188317256,True
165.0,-7.0,0.0056642863589028,0.0056642863589028,0.0057660317979753,0.0061240093782544,0.0051028179004788,0.0004230619413666,1.0,0,479,479,6.173786103901937,11.25,42.577777777777776,3.7745473364260267,True
165.0,-6.0,0.003898500620077,0.003898500620077,0.0052364622242748,0.0042950864881277,0.0021639531478285,0.0012853114458538,1.0,0,488,488,6.192362489474872,11.25,43.37777777777778,3.7927388436454956,True
165.0,-5.0,0.00438100247023,0.00438100247023,0.0049281623214483,0.0046848603524267,0.003529984736815,0.00060990291521,1.0,0,526,526,6.267200548541362,11.25,46.75555555555555,3.8660954068721907,True
165.0,-4.0,0.0050917789340019,0.0050917789340019,0.0046085189096629,0.0058373459614813,0.0048294719308614,0.0005348568055985,1.0,0,575,575,6.3561076606958915,11.25,51.111111111111114,3.95337819111006,True
165.0,-3.0,0.005238931470861,0.005238931470861,0.0045367693528532,0.0062575470656156,0.0049224779941141,0.0007372815321136,1.0,0,596,596,6.391917113392602,11.25,52.977777777777774,3.9885724392318527,True
165.0,-2.0,0.0050781715350846,0.0050781715350846,0.0042169857770204,0.0062575470656156,0.0047599817626178,0.0008629044526501,1.0,0,730,730,6.594413459749778,11.25,64.88888888888889,4.187969821661506,True
165.0,-1.0,0.0046559019635121,0.0046559019635121,0.0045165936462581,0.0050981850363314,0.0043529272079467,0.0003197993257593,1.0,0,631,631,6.448889394146858,11.25,56.08888888888889,4.044609507339564,True
165.0,0.0,0.0020735669143808,0.0020735669143808,0.0025481283664703,0.0028096961323171,0.0008628762443549,0.0008627217967565,1.0,0,702,702,6.555356891810665,11.25,62.4,4.14946386144318,True
165.0,1.0,0.0006083836002896,0.0006083836002896,0.0008763052755966,0.0005366276018321,0.00041221792344,0.0001961393383862,1.0,0,600,600,6.398594934535208,11.25,53.333333333333336,3.9951379121386528,True
165.0,2.0,-0.0009104160932717,-0.0009104160932717,-0.0014168099733069,-0.001333464635536,1.9026329027838077e-05,0.0006580952431624,0.3333333333333333,1,624,624,6.437751649736401,11.25,55.46666666666667,4.033650493549844,True
165.0,3.0,-0.0018475798812384,-0.0018475798812384,-0.0026867981068789,-0.0018859178526327,-0.0009700236842036,0.0007013943040478,0.0,0,556,556,6.322565239927284,11.25,49.422222222222224,3.920431995009522,True
165.0,4.0,0.0005775720346719,0.0005775720346719,-0.0001273803063668,0.0009163101785816,0.0009437862318009,0.0004986027715707,0.6666666666666666,1,535,535,6.284134161070802,11.25,47.55555555555556,3.882708617759371,True
165.0,5.0,0.0004017541359644,0.0004017541359644,-0.0002187481441069,0.0004816347500309,0.0009423758019693,0.0004773802739365,0.6666666666666666,1,464,464,6.142037405587356,11.25,41.24444444444445,3.7434728527181096,True
165.0,6.0,-0.0001416348168277,-0.0001416348168277,-0.0008316828170791,9.2104404757265e-05,0.0003146739618387,0.000496325823039,0.6666666666666666,1,440,440,6.089044875446846,11.25,39.111111111111114,3.6916533809966614,True
165.0,7.0,-0.0009019983020455,-0.0009019983020455,-0.0009155730367638,-0.0014814886962994,-0.0003089331730734,0.000478790015789,0.0,0,403,403,6.0014148779611505,11.25,35.82222222222222,3.6061015276562434,True
165.0,8.0,-0.0011245292262174,-0.0011245292262174,-0.0011571296490728,-0.0014814886962994,-0.0007349693332798,0.0003056358187108,0.0,0,413,413,6.025865973825314,11.25,36.71111111111111,3.6299547754639065,True
165.0,9.0,-0.0011245292262174,-0.0011245292262174,-0.0011571296490728,-0.0014814886962994,-0.0007349693332798,0.0003056358187108,0.0,0,343,343,5.840641657373398,11.25,30.488888888888887,3.4496347499203606,True
165.0,10.0,-0.0012301701159837,-0.0012301701159837,-0.0014740523183718,-0.0014814886962994,-0.0007349693332798,0.0003501729918407,0.0,0,338,338,5.82600010738045,11.25,30.044444444444444,3.4354198694866422,True
176.25,-10.0,0.0028947429576267,0.0028947429576267,0.004207641351968,0.002071171067655,0.0024054164532572,0.0009383342119049,1.0,0,395,395,5.981414211254481,11.25,35.111111111111114,3.586600604993518,True
176.25,-9.0,0.0017312103106329,0.0017312103106329,0.0024454151280224,0.0011928941821679,0.0015553216217085,0.0005262475989618,1.0,0,384,384,5.953243334287785,11.25,34.13333333333333,3.5591503474391524,True
176.25,-8.0,1.7125091593091685e-05,1.7125091593091685e-05,0.0007006174419075,-0.0010613002814352,0.000412058114307,0.0007716076659718,0.6666666666666666,1,447,447,6.104793232414985,11.25,39.733333333333334,3.707046758069385,True
