time_left_game,score_diff,cate_value,tau_mean_ensemble,tau_catboost,tau_xgb,tau_lgbm,tau_std_across_models,tau_sign_agree_ratio,tau_sign_disagree,n_in_cell,cell_count,cell_count_log1p,time_cell_width,cell_density,cell_density_log1p,shown_in_figure
1.0,-3.0,-0.0079663422269125,-0.0079663422269125,-0.0060610366053879,-0.0088785244151949,-0.0089594656601548,0.0013476597010729,0.0,0,328,328,5.796057750765372,1.0,328.0,5.796057750765372,True
1.0,-2.0,-0.0148234966521461,-0.0148234966521461,-0.0129172727465629,-0.0172317195683717,-0.0143214976415038,0.0017967776897487,0.0,0,301,301,5.71042701737487,1.0,301.0,5.71042701737487,True
1.0,-1.0,-0.0379942879080772,-0.0379942879080772,-0.0394814908504486,-0.040918231010437,-0.0335831418633461,0.003173821318515,0.0,0,250,250,5.5254529391317835,1.0,250.0,5.5254529391317835,True
1.0,0.0,-0.0208705632636944,-0.0208705632636944,-0.0201314203441143,-0.0263391286134719,-0.016141140833497,0.0041959891866562,0.0,0,553,553,6.317164686747284,1.0,553.0,6.317164686747284,True
1.0,1.0,-0.0163887180387973,-0.0163887180387973,-0.0161680653691291,-0.0185885932296514,-0.0144094955176115,0.001713228944064,0.0,0,4,4,1.6094379124341003,1.0,4.0,1.6094379124341003,False
1.0,2.0,-0.0066807908006012,-0.0066807908006012,-0.0070351851172745,-0.0051860874518752,-0.007821099832654,0.0011045418538869,0.0,0,5,5,1.791759469228055,1.0,5.0,1.791759469228055,False
1.0,3.0,-0.0031633021620412,-0.0031633021620412,0.0023538912646472,-0.0041833338327705,-0.0076604639180004,0.0041514797271995,0.3333333333333333,1,4,4,1.6094379124341003,1.0,4.0,1.6094379124341003,False
1.0,4.0,-0.000101314120305,-0.000101314120305,0.0051341508515179,-0.0013883603969588,-0.0040497328154742,0.0038581771076418,0.3333333333333333,1,7,7,2.0794415416798357,1.0,7.0,2.0794415416798357,False
1.0,5.0,-0.0001736025636394,-0.0001736025636394,0.0058299521915614,-0.0027271667495369,-0.0036235931329429,0.0042608995403348,0.3333333333333333,1,8,8,2.1972245773362196,1.0,8.0,2.1972245773362196,False
1.0,6.0,0.00056787331899,0.00056787331899,0.0080015566200017,-0.0027315539773553,-0.0035663826856762,0.0052674453205745,0.3333333333333333,1,8,8,2.1972245773362196,1.0,8.0,2.1972245773362196,False
1.0,7.0,8.257012814283371e-05,8.257012814283371e-05,0.007702896837145,-0.0036865146830677,-0.0037686717696487,0.0053884890776956,0.3333333333333333,1,7,7,2.0794415416798357,1.0,7.0,2.0794415416798357,False
1.0,8.0,-7.397324467698733e-05,-7.397324467698733e-05,0.0073400079272687,-0.0036865146830677,-0.0038754129782319,0.0052430435343703,0.3333333333333333,1,4,4,1.6094379124341003,1.0,4.0,1.6094379124341003,False
1.0,9.0,-7.397324467698733e-05,-7.397324467698733e-05,0.0073400079272687,-0.0036865146830677,-0.0038754129782319,0.0052430435343703,0.3333333333333333,1,16,16,2.833213344056216,1.0,16.0,2.833213344056216,False
1.0,10.0,-0.0001054226110378,-0.0001054226110378,0.007245659828186,-0.0036865146830677,-0.0038754129782319,0.0051985722663489,0.3333333333333333,1,4,4,1.6094379124341003,1.0,4.0,1.6094379124341003,False
2.0,-10.0,0.0039484784162292,0.0039484784162292,0.0064145186915993,0.0033356379717588,0.0020952785853296,0.0018157897880695,1.0,0,49,49,3.912023005428146,1.0,49.0,3.912023005428146,False
2.0,-9.0,0.0018310629529878,0.0018310629529878,0.0020406041294336,0.0022074009757488,0.001245183753781,0.0004198381624964,1.0,0,82,82,4.418840607796598,1.0,82.0,4.418840607796598,True
2.0,-8.0,0.0013145457584566,0.0013145457584566,0.0018028842750936,-8.196101407520473e-05,0.0022227140143513,0.0010022433592651,0.6666666666666666,1,114,114,4.74493212836325,1.0,114.0,4.74493212836325,True
2.0,-7.0,0.0034711065236479,0.0034711065236479,0.004199550487101,0.0035981158725917,0.0026156532112509,0.0006528303384242,1.0,0,137,137,4.927253685157205,1.0,137.0,4.927253685157205,True
2.0,-6.0,0.0022020084870746,0.0022020084870746,0.0002189188526244,0.0029157581739127,0.0034713484346866,0.0014204819623785,1.0,0,176,176,5.176149732573829,1.0,176.0,5.176149732573829,True
2.0,-5.0,0.0012268266485383,0.0012268266485383,0.0031758835539221,0.0028028425294905,-0.0022982461377978,0.0024972509569795,0.6666666666666666,1,243,243,5.497168225293202,1.0,243.0,5.497168225293202,True
2.0,-4.0,-0.00601912701192,-0.00601912701192,-0.0069504603743553,-0.0029643841553479,-0.0081425365060567,0.0022141743104788,0.0,0,245,245,5.5053315359323625,1.0,245.0,5.5053315359323625,True
2.0,-3.0,-0.0040596446488052,-0.0040596446488052,-0.0045772651210427,-0.0021192084532231,-0.0054824603721499,0.0014209888769212,0.0,0,267,267,5.5909869805108565,1.0,267.0,5.5909869805108565,True
2.0,-2.0,-0.0071178645205994,-0.0071178645205994,-0.0044278134591877,-0.00765395257622,-0.0092718275263905,0.0020135641490234,0.0,0,219,219,5.393627546352361,1.0,219.0,5.393627546352361,True
2.0,-1.0,-0.0199561274300018,-0.0199561274300018,-0.0198422875255346,-0.028382197022438,-0.011643897742033,0.0068338561755907,0.0,0,164,164,5.10594547390058,1.0,164.0,5.10594547390058,True
2.0,0.0,-0.0140726370736956,-0.0140726370736956,-0.0134978480637073,-0.0188730210065841,-0.0098470421507954,0.0037071876475111,0.0,0,213,213,5.365976015021851,1.0,213.0,5.365976015021851,True
2.0,1.0,-0.0128289681548873,-0.0128289681548873,-0.0109926192089915,-0.0178190004080533,-0.0096752848476171,0.0035692351067273,0.0,0,5,5,1.791759469228055,1.0,5.0,1.791759469228055,False
2.0,2.0,-0.004676956217736,-0.004676956217736,-0.005743839778006,-0.0035321777686476,-0.0047548511065542,0.0009045856956595,0.0,0,5,5,1.791759469228055,1.0,5.0,1.791759469228055,False
2.0,3.0,-0.0018703917351861,-0.0018703917351861,0.0035799341276288,-0.0029773744754493,-0.006213734857738,0.0040741499022629,0.3333333333333333,1,9,9,2.302585092994046,1.0,9.0,2.302585092994046,False
2.0,4.0,0.0016377028611411,0.0016377028611411,0.0076985182240605,-0.0001824070495786,-0.0026030025910586,0.0043981005628497,0.3333333333333333,1,2,2,1.0986122886681096,1.0,2.0,1.0986122886681096,False
2.0,5.0,0.0008969253394752,0.0008969253394752,0.0065544471144676,-0.0016868084203451,-0.0021768626756966,0.0040054714886166,0.3333333333333333,1,3,3,1.3862943611198906,1.0,3.0,1.3862943611198906,False
2.0,6.0,0.0004919635442396,0.0004919635442396,0.0052867480553686,-0.0016912049613893,-0.0021196524612605,0.0033949335483097,0.3333333333333333,1,1,1,0.6931471805599453,1.0,1.0,0.6931471805599453,False
2.0,7.0,6.657869865496953e-06,6.657869865496953e-06,0.0049880873411893,-0.0026461724191904,-0.0023219413124024,0.0035248887581485,0.3333333333333333,1,5,5,1.791759469228055,1.0,5.0,1.791759469228055,False
2.0,8.0,-0.0001498846492419,-0.0001498846492419,0.0046252012252807,-0.0026461724191904,-0.0024286827538162,0.0033776628280944,0.3333333333333333,1,11,11,2.4849066497880004,1.0,11.0,2.4849066497880004,False
2.0,9.0,-0.0001498846492419,-0.0001498846492419,0.0046252012252807,-0.0026461724191904,-0.0024286827538162,0.0033776628280944,0.3333333333333333,1,7,7,2.0794415416798357,1.0,7.0,2.0794415416798357,False
2.0,10.0,-0.000258405925706,-0.000258405925706,0.0042996373958885,-0.0026461724191904,-0.0024286827538162,0.0032242461268525,0.3333333333333333,1,8,8,2.1972245773362196,1.0,8.0,2.1972245773362196,False
3.0,-10.0,-0.0057565136812627,-0.0057565136812627,-0.0051273251883685,-0.0079977139830589,-0.0041445018723607,0.0016347720559149,0.0,0,53,53,3.9889840465642745,1.0,53.0,3.9889840465642745,True
3.0,-9.0,-0.0080287808862825,-0.0080287808862825,-0.0095012402161955,-0.0091259516775608,-0.0054591507650911,0.0018234508660975,0.0,0,70,70,4.2626798770413155,1.0,70.0,4.2626798770413155,True
3.0,-8.0,-0.0110633643344044,-0.0110633643344044,-0.013664923608303,-0.0121094798669219,-0.0074156895279884,0.0026563132255279,0.0,0,103,103,4.6443908991413725,1.0,103.0,4.6443908991413725,True
3.0,-7.0,-0.0071196082668999,-0.0071196082668999,-0.0069600441493093,-0.0098694590851664,-0.004529321566224,0.0021830197297964,0.0,0,136,136,4.919980925828125,1.0,136.0,4.919980925828125,True
3.0,-6.0,-0.0086387069507812,-0.0086387069507812,-0.0136327408254146,-0.0108371088281273,-0.0014462711988016,0.0052123084201934,0.0,0,154,154,5.043425116919247,1.0,154.0,5.043425116919247,True
3.0,-5.0,-0.0174244713659087,-0.0174244713659087,-0.022187951952219,-0.0187112316489219,-0.0113742304965853,0.0045074720889846,0.0,0,215,215,5.375278407684165,1.0,215.0,5.375278407684165,True
3.0,-4.0,-0.0317635828008254,-0.0317635828008254,-0.036681555211544,-0.031146828085184,-0.0274623651057481,0.0037889010135878,0.0,0,216,216,5.37989735354046,1.0,216.0,5.37989735354046,True
3.0,-3.0,-0.0340074176589647,-0.0340074176589647,-0.0369303449988365,-0.032345350831747,-0.0327465571463108,0.0020733016828782,0.0,0,244,244,5.501258210544727,1.0,244.0,5.501258210544727,True
3.0,-2.0,-0.0344927012920379,-0.0344927012920379,-0.0379647314548492,-0.032345350831747,-0.0331680215895175,0.0024779617810512,0.0,0,177,177,5.181783550292085,1.0,177.0,5.181783550292085,True
3.0,-1.0,-0.0410511543353398,-0.0410511543353398,-0.0459779500961303,-0.0472725108265876,-0.0299030020833015,0.0079006306012951,0.0,0,167,167,5.123963979403259,1.0,167.0,5.123963979403259,True
3.0,0.0,-0.0133637340428928,-0.0133637340428928,-0.0141722559928894,-0.0198883041739463,-0.0060306419618427,0.0056861809857414,0.0,0,183,183,5.214935757608986,1.0,183.0,5.214935757608986,True
3.0,1.0,-0.0077100275084376,-0.0077100275084376,-0.0098664024844765,-0.0096977204084396,-0.0035659596323966,0.0029311075644563,0.0,0,15,15,2.772588722239781,1.0,15.0,2.772588722239781,False
3.0,2.0,-0.005696123621116,-0.005696123621116,-0.0041779153980314,-0.0061680972576141,-0.0067423582077026,0.0010988360709345,0.0,0,19,19,2.995732273553991,1.0,19.0,2.995732273553991,False
3.0,3.0,-0.0037417758721858,-0.0037417758721858,0.0025172817986458,-0.0071379179134964,-0.0066046915017068,0.0044311725157611,0.3333333333333333,1,12,12,2.5649493574615367,1.0,12.0,2.5649493574615367,False
3.0,4.0,0.0007097464986145,0.0007097464986145,0.0087720034644007,-0.0036488031037151,-0.0029939608648419,0.0057071414401157,0.3333333333333333,1,14,14,2.70805020110221,1.0,14.0,2.70805020110221,False
3.0,5.0,7.736488866309325e-05,7.736488866309325e-05,0.0079531148076057,-0.0051531996577978,-0.0025678204838186,0.0056681345524846,0.3333333333333333,1,7,7,2.0794415416798357,1.0,7.0,2.0794415416798357,False
3.0,6.0,-0.0006923975888639,-0.0006923975888639,0.0055909911170601,-0.0051575736142694,-0.0025106102693825,0.0045725509991393,0.3333333333333333,1,1,1,0.6931471805599453,1.0,1.0,0.6931471805599453,False
3.0,7.0,-0.0012347216252237,-0.0012347216252237,0.005121277179569,-0.0061125424690544,-0.0027128995861858,0.0047037880860468,0.3333333333333333,1,4,4,1.6094379124341003,1.0,4.0,1.6094379124341003,False
3.0,8.0,-0.0013331364995489,-0.0013331364995489,0.0049327737651765,-0.0061125424690544,-0.0028196407947689,0.0046301205127096,0.3333333333333333,1,11,11,2.4849066497880004,1.0,11.0,2.4849066497880004,False
3.0,9.0,-0.0013331364995489,-0.0013331364995489,0.0049327737651765,-0.0061125424690544,-0.0028196407947689,0.0046301205127096,0.3333333333333333,1,13,13,2.639057329615259,1.0,13.0,2.639057329615259,False
3.0,10.0,-0.0014416576207925,-0.0014416576207925,0.0046072104014456,-0.0061125424690544,-0.0028196407947689,0.0044834810599183,0.3333333333333333,1,12,12,2.5649493574615367,1.0,12.0,2.5649493574615367,False
4.0,-10.0,0.0022245022119022,0.0022245022119022,0.0033694843295961,0.0029197335243225,0.0003842887817882,0.0013141177136492,1.0,0,53,53,3.9889840465642745,1.0,53.0,3.9889840465642745,True
4.0,-9.0,-0.0002858419902622,-0.0002858419902622,-0.0013517338084056,0.0017914968775585,-0.0012972890399396,0.0014690685568351,0.3333333333333333,1,71,71,4.276666119016055,1.0,71.0,4.276666119016055,True
4.0,-8.0,-0.0037176611367613,-0.0037176611367613,-0.0071394462138414,-0.0011920160613954,-0.002821521135047,0.0025093533737545,0.0,0,104,104,4.653960350157523,1.0,104.0,4.653960350157523,True
4.0,-7.0,0.0016455963098754,0.0016455963098754,0.0016806356143206,0.0019284507725387,0.0013277025427669,0.0002465027701473,1.0,0,144,144,4.976733742420574,1.0,144.0,4.976733742420574,True
4.0,-6.0,0.0021478521327177,0.0021478521327177,-0.003122272202745,0.006107173860073,0.0034586547408252,0.0038802337785828,0.6666666666666666,1,166,166,5.117993812416755,1.0,166.0,5.117993812416755,True
4.0,-5.0,-0.0042181990575045,-0.0042181990575045,-0.0083891805261373,0.001459841383621,-0.0057252580299973,0.0041596657080951,0.3333333333333333,1,178,178,5.187385805840755,1.0,178.0,5.187385805840755,True
4.0,-4.0,-0.0126353205802539,-0.0126353205802539,-0.0193199124187231,-0.0067770243622362,-0.0118090249598026,0.0051538389276779,0.0,0,220,220,5.3981627015177525,1.0,220.0,5.3981627015177525,True
4.0,-3.0,-0.0142741554106275,-0.0142741554106275,-0.0206099804490804,-0.0079755634069442,-0.0142369223758578,0.00515804634998,0.0,0,180,180,5.198497031265826,1.0,180.0,5.198497031265826,True
4.0,-2.0,-0.0130996137546996,-0.0130996137546996,-0.0181714612990617,-0.0072518694214522,-0.0138755105435848,0.0044915389763153,0.0,0,172,172,5.153291594497779,1.0,172.0,5.153291594497779,True
4.0,-1.0,-0.0084225370859106,-0.0084225370859106,-0.0118543077260255,-0.007695217616856,-0.0057180859148502,0.0025573488533421,0.0,0,123,123,4.820281565605037,1.0,123.0,4.820281565605037,True
4.0,0.0,-0.0057969713040317,-0.0057969713040317,-0.009924404323101,-0.0085822418332099,0.0011157322442159,0.0049186348239312,0.3333333333333333,1,100,100,4.61512051684126,1.0,100.0,4.61512051684126,True
4.0,1.0,-0.0032809397671371,-0.0032809397671371,-0.0047061331570148,-0.0037531168200075,-0.0013835693243891,0.0013969182706732,0.0,0,29,29,3.4011973816621555,1.0,29.0,3.4011973816621555,False
4.0,2.0,-0.0054875390293697,-0.0054875390293697,-0.005300257820636,-0.0054169218055903,-0.0057454374618828,0.0001884786857372,0.0,0,18,18,2.9444389791664403,1.0,18.0,2.9444389791664403,False
4.0,3.0,-0.0054350048303604,-0.0054350048303604,-0.004310495685786,-0.0063867475837469,-0.0056077712215483,0.0008563845146465,0.0,0,23,23,3.1780538303479458,1.0,23.0,3.1780538303479458,False
4.0,4.0,-0.0010374966853608,-0.0010374966853608,0.0017821821384131,-0.0028976320754736,-0.0019970401190221,0.0020274298952016,0.3333333333333333,1,10,10,2.3978952727983707,1.0,10.0,2.3978952727983707,False
4.0,5.0,-0.0016055624388779,-0.0016055624388779,0.0011562337167561,-0.004402020946145,-0.0015709000872448,0.0022692803313504,0.3333333333333333,1,7,7,2.0794415416798357,1.0,7.0,2.0794415416798357,False
4.0,6.0,-0.001926571271421,-0.001926571271421,0.0001403750356985,-0.0044063990935683,-0.0015136897563934,0.0018790320388844,0.3333333333333333,1,4,4,1.6094379124341003,1.0,4.0,1.6094379124341003,False
4.0,7.0,-0.002398489882277,-0.002398489882277,-0.0001181243715109,-0.0053613665513694,-0.0017159787239506,0.0021942748612532,0.0,0,4,4,1.6094379124341003,1.0,4.0,1.6094379124341003,False
4.0,8.0,-0.0024969045286222,-0.0024969045286222,-0.0003066271019633,-0.0053613665513694,-0.0018227199325338,0.0021179378929432,0.0,0,7,7,2.0794415416798357,1.0,7.0,2.0794415416798357,False
4.0,9.0,-0.0024969045286222,-0.0024969045286222,-0.0003066271019633,-0.0053613665513694,-0.0018227199325338,0.0021179378929432,0.0,0,24,24,3.2188758248682006,1.0,24.0,3.2188758248682006,False
4.0,10.0,-0.0026054256983722,-0.0026054256983722,-0.0006321906112134,-0.0053613665513694,-0.0018227199325338,0.0020084401086656,0.0,0,12,12,2.5649493574615367,1.0,12.0,2.5649493574615367,False
5.0,-10.0,0.0032316263532266,0.0032316263532266,0.0068681575357913,0.0033323047682642,-0.0005055832443758,0.003011158733856,0.6666666666666666,1,41,41,3.7376696182833684,1.0,41.0,3.7376696182833684,False
5.0,-9.0,0.0007212831793973,0.0007212831793973,0.0021469395142048,0.0022040714975446,-0.0021871614735573,0.0020567131934806,0.6666666666666666,1,82,82,4.418840607796598,1.0,82.0,4.418840607796598,True
5.0,-8.0,-0.0026321229912961,-0.0026321229912961,-0.0028847397770732,-0.0017260200111195,-0.0032856091856956,0.0006612821025381,0.0,0,121,121,4.804021044733257,1.0,121.0,4.804021044733257,True
5.0,-7.0,0.0036286882435282,0.0036286882435282,0.0080702072009444,0.0019522440852597,0.0008636134443804,0.0031719181530929,1.0,0,147,147,4.997212273764115,1.0,147.0,4.997212273764115,True
5.0,-6.0,0.0031012216010518,0.0031012216010518,0.0032673007808625,0.0060483771376311,-1.2013115338049827e-05,0.0024769294465858,0.6666666666666666,1,156,156,5.056245805348308,1.0,156.0,5.056245805348308,True
5.0,-5.0,-0.0013080204759413,-0.0013080204759413,-0.0011599221033975,0.0086292875930666,-0.0113934269174933,0.0081749097421647,0.3333333333333333,1,191,191,5.2574953720277815,1.0,191.0,5.2574953720277815,True
5.0,-4.0,-0.0025762123987078,-0.0025762123987078,-0.00946940574795,0.0050348527729511,-0.0032940842211246,0.0059430566644529,0.3333333333333333,1,201,201,5.308267697401205,1.0,201.0,5.308267697401205,True
5.0,-3.0,-0.0026755112727793,-0.0026755112727793,-0.0125702479854226,0.0038363132625818,0.0007074009045027,0.0071122844007408,0.6666666666666666,1,200,200,5.303304908059076,1.0,200.0,5.303304908059076,True
5.0,-2.0,-0.0003128674967835,-0.0003128674967835,-0.0086786076426506,0.0051254658028483,0.0026145393494516,0.0060036319038129,0.6666666666666666,1,156,156,5.056245805348308,1.0,156.0,5.056245805348308,True
5.0,-1.0,0.0054866655021517,0.0054866655021517,-0.0001290371437789,0.0030147621873766,0.0135742714628577,0.0058610520210611,0.6666666666666666,1,114,114,4.74493212836325,1.0,114.0,4.74493212836325,True
5.0,0.0,-0.0008420921706904,-0.0008420921706904,-0.0010828720405697,-0.0034163380041718,0.0019729335326701,0.0022067386393738,0.3333333333333333,1,79,79,4.382026634673881,1.0,79.0,4.382026634673881,True
5.0,1.0,-0.0012347479738915,-0.0012347479738915,-0.0012142119230702,-0.0014281847979873,-0.0010618472006171,0.00015026000987,0.0,0,42,42,3.7612001156935624,1.0,42.0,3.7612001156935624,False
5.0,2.0,-0.0036560472411413,-0.0036560472411413,-0.0021398514509201,-0.0030920808203518,-0.0057362094521522,0.00152140095769,0.0,0,35,35,3.58351893845611,1.0,35.0,3.58351893845611,False
5.0,3.0,-0.0045089229630927,-0.0045089229630927,-0.0034593613818287,-0.004619704093784,-0.0054477034136652,0.0008155081659431,0.0,0,30,30,3.4339872044851463,1.0,30.0,3.4339872044851463,False
5.0,4.0,-0.0002288613856459,-0.0002288613856459,0.0022010644897818,-0.0011305813677608,-0.0017570672789588,0.0017371482318803,0.3333333333333333,1,4,4,1.6094379124341003,1.0,4.0,1.6094379124341003,False
5.0,5.0,-0.0005076184752397,-0.0005076184752397,0.0019826516509056,-0.0026349904946982,-0.0008705165819264,0.0019025291978647,0.3333333333333333,1,10,10,2.3978952727983707,1.0,10.0,2.3978952727983707,False
5.0,6.0,-0.001165097864335,-0.001165097864335,-4.2608804506016895e-05,-0.0026393784210085,-0.0008133063674904,0.0010889202766155,0.0,0,5,5,1.791759469228055,1.0,5.0,1.791759469228055,False
5.0,7.0,-0.0016370166655785,-0.0016370166655785,-0.0003011080261785,-0.0035943465773016,-0.0010155953932553,0.0014144441398001,0.0,0,11,11,2.4849066497880004,1.0,11.0,2.4849066497880004,False
5.0,8.0,-0.0017354312197615,-0.0017354312197615,-0.0004896108293905,-0.0035943465773016,-0.0011223362525925,0.0013395920013609,0.0,0,10,10,2.3978952727983707,1.0,10.0,2.3978952727983707,False
5.0,9.0,-0.0017354312197615,-0.0017354312197615,-0.0004896108293905,-0.0035943465773016,-0.0011223362525925,0.0013395920013609,0.0,0,21,21,3.091042453358316,1.0,21.0,3.091042453358316,False
5.0,10.0,-0.0018439523992128,-0.0018439523992128,-0.0008151743677444,-0.0035943465773016,-0.0011223362525925,0.0012440516977176,0.0,0,18,18,2.9444389791664403,1.0,18.0,2.9444389791664403,False
6.0,-10.0,0.0048674902257819,0.0048674902257819,0.0090283714234828,0.0033332372549921,0.0022408619988709,0.0029757934718975,1.0,0,59,59,4.0943445622221,1.0,59.0,4.0943445622221,True
6.0,-9.0,0.0023571464698761,0.0023571464698761,0.0043071513064205,0.0022050039842724,0.0005592841189354,0.001533837804485,1.0,0,93,93,4.543294782270004,1.0,93.0,4.543294782270004,True
6.0,-8.0,-0.0007074474245503,-0.0007074474245503,-6.525440403493121e-05,-0.0017250883392989,-0.0003319995303172,0.0007277742388619,0.0,0,99,99,4.605170185988092,1.0,99.0,4.605170185988092,True
