time_left_game,score_diff,cell_count,cell_count_log1p,time_cell_width,cell_density,cell_density_log1p
221.25,-6.0,498,6.212606095751519,11.25,44.266666666666666,3.812570926456486
221.25,-5.0,512,6.240275845170769,11.25,45.51111111111111,3.83969123267568
221.25,-4.0,545,6.302618975744905,11.25,48.44444444444444,3.900849704830021
221.25,-3.0,626,6.440946540632921,11.25,55.644444444444446,4.036793914605796
221.25,-2.0,774,6.652863029353347,11.25,68.8,4.2456340097683265
221.25,-1.0,661,6.495265555937008,11.25,58.75555555555555,4.090262166498545
221.25,0.0,855,6.752270376141742,11.25,76.0,4.343805421853684
221.25,1.0,652,6.481577129276431,11.25,57.955555555555556,4.07678386436742
221.25,2.0,649,6.476972362889683,11.25,57.68888888888889,4.072250422526812
221.25,3.0,556,6.322565239927284,11.25,49.422222222222224,3.920431995009522
221.25,4.0,525,6.26530121273771,11.25,46.666666666666664,3.8642323415917974
221.25,5.0,482,6.180016653652572,11.25,42.84444444444444,3.7806480162522957
221.25,6.0,488,6.192362489474872,11.25,43.37777777777778,3.7927388436454956
221.25,7.0,394,5.978885764901122,11.25,35.022222222222226,3.5841360319653566
221.25,8.0,371,5.918893854273146,11.25,32.977777777777774,3.5257067161587425
221.25,9.0,378,5.937536205082426,11.25,33.6,3.543853682063679
221.25,10.0,368,5.910796644040527,11.25,32.71111111111111,3.5178274895782122
232.5,-10.0,427,6.059123195581797,11.25,37.955555555555556,3.662421395150915
232.5,-9.0,419,6.040254711277414,11.25,37.24444444444445,3.64399830644122
232.5,-8.0,466,6.1463292576688975,11.25,41.422222222222224,3.747672333955428
232.5,-7.0,514,6.244166900663736,11.25,45.68888888888889,3.843506211074681
232.5,-6.0,469,6.152732694704104,11.25,41.68888888888889,3.753938672998237
232.5,-5.0,541,6.295266001439646,11.25,48.08888888888889,3.8936327136497972
232.5,-4.0,648,6.47543271670409,11.25,57.6,4.070734696582967
232.5,-3.0,676,6.517671272912275,11.25,60.08888888888889,4.112329998394926
232.5,-2.0,857,6.754604099487962,11.25,76.17777777777778,4.346111562973754
232.5,-1.0,700,6.55250788703459,11.25,62.22222222222222,4.146655856790112
232.5,0.0,1024,6.932447891572509,11.25,91.02222222222223,4.522030093775248
232.5,1.0,604,6.405228458030842,11.25,53.68888888888889,4.001660560620736
232.5,2.0,729,6.593044534142437,11.25,64.8,4.186619838331271
232.5,3.0,665,6.501289670540389,11.25,59.111111111111114,4.096194701510262
232.5,4.0,522,6.259581464064923,11.25,46.4,3.858622228701031
232.5,5.0,525,6.26530121273771,11.25,46.666666666666664,3.8642323415917974
232.5,6.0,530,6.274762021241939,11.25,47.111111111111114,3.8735131506662706
232.5,7.0,472,6.159095388491933,11.25,41.955555555555556,3.7601659894380113
232.5,8.0,479,6.173786103901937,11.25,42.577777777777776,3.7745473364260267
232.5,9.0,414,6.028278520230698,11.25,36.8,3.632309102625542
232.5,10.0,386,5.958424693029782,11.25,34.31111111111111,3.5641976767663963
243.75,-10.0,367,5.908082938168931,11.25,32.62222222222222,3.515187224018036
243.75,-9.0,416,6.0330862217988015,11.25,36.977777777777774,3.637001193345271
243.75,-8.0,447,6.104793232414985,11.25,39.733333333333334,3.707046758069385
243.75,-7.0,431,6.068425588244111,11.25,38.31111111111111,3.6715072043894654
243.75,-6.0,532,6.278521424165844,11.25,47.28888888888889,3.87720149048611
243.75,-5.0,492,6.20050917404269,11.25,43.733333333333334,3.8007189358694715
243.75,-4.0,516,6.248042874508429,11.25,45.86666666666667,3.847306690708455
243.75,-3.0,602,6.401917196727186,11.25,53.51111111111111,3.9984045544881694
243.75,-2.0,771,6.648984550024776,11.25,68.53333333333333,4.241806253898562
243.75,-1.0,637,6.45833828334479,11.25,56.62222222222222,4.053908295768345
243.75,0.0,1051,6.9584483932976555,11.25,93.42222222222222,4.547776450344491
243.75,1.0,554,6.318968113746434,11.25,49.24444444444445,3.9168999825076503
243.75,2.0,702,6.555356891810665,11.25,62.4,4.14946386144318
243.75,3.0,560,6.329720905522696,11.25,49.77777777777778,3.927458813557985
243.75,4.0,524,6.263398262591624,11.25,46.577777777777776,3.862365798819363
243.75,5.0,459,6.131226489483141,11.25,40.8,3.7328963395307104
243.75,6.0,423,6.049733455231958,11.25,37.6,3.653252276470785
243.75,7.0,411,6.021023349349527,11.25,36.53333333333333,3.62522942703748
243.75,8.0,443,6.095824562432225,11.25,39.37777777777778,3.6982795786258515
243.75,9.0,388,5.963579343618446,11.25,34.48888888888889,3.5692196584446925
243.75,10.0,333,5.8111409929767,11.25,29.6,3.4210000089583352
255.0,-10.0,374,5.926926025970411,11.25,33.24444444444445,3.533524345549796
255.0,-9.0,419,6.040254711277414,11.25,37.24444444444445,3.64399830644122
255.0,-8.0,421,6.045005314036012,11.25,37.422222222222224,3.648635995912971
255.0,-7.0,453,6.118097198041348,11.25,40.266666666666666,3.720055071582386
255.0,-6.0,461,6.135564891081739,11.25,40.977777777777774,3.7371403777311896
255.0,-5.0,517,6.249975242259483,11.25,45.955555555555556,3.8492015278457368
255.0,-4.0,484,6.184148890937483,11.25,43.022222222222226,3.784694556928231
255.0,-3.0,564,6.336825731146441,11.25,50.13333333333333,3.934436600265046
255.0,-2.0,876,6.776506992372183,11.25,77.86666666666666,4.367758662876176
255.0,-1.0,592,6.385194398997726,11.25,52.62222222222222,3.981963575854712
255.0,0.0,1119,7.02108396428914,11.25,99.46666666666667,4.609825997524285
255.0,1.0,566,6.340359303727752,11.25,50.31111111111111,3.9379073195841756
255.0,2.0,618,6.428105272684596,11.25,54.93333333333333,4.024160505364996
255.0,3.0,552,6.315358001522335,11.25,49.06666666666667,3.913355450661925
255.0,4.0,486,6.18826412308259,11.25,43.2,3.7887247890836524
255.0,5.0,472,6.159095388491933,11.25,41.955555555555556,3.7601659894380113
255.0,6.0,455,6.1224928095143865,11.25,40.44444444444444,3.724353842307596
255.0,7.0,415,6.030685260261263,11.25,36.888888888888886,3.6346578999472974
255.0,8.0,414,6.028278520230698,11.25,36.8,3.632309102625542
255.0,9.0,357,5.8805329864007,11.25,31.733333333333334,3.4883939266923107
255.0,10.0,372,5.921578419643816,11.25,33.06666666666667,3.5283193891014943
266.25,-10.0,373,5.924255797414532,11.25,33.15555555555556,3.530925253768276
266.25,-9.0,381,5.945420608606575,11.25,33.86666666666667,3.5515312629627127
266.25,-8.0,428,6.061456918928017,11.25,38.044444444444444,3.6647005984167773
266.25,-7.0,437,6.082218910376446,11.25,38.84444444444444,3.684982983834813
266.25,-6.0,469,6.152732694704104,11.25,41.68888888888889,3.753938672998237
266.25,-5.0,461,6.135564891081739,11.25,40.977777777777774,3.7371403777311896
266.25,-4.0,509,6.234410725718371,11.25,45.24444444444445,3.833941336623315
266.25,-3.0,577,6.359573868672378,11.25,51.28888888888889,3.9567838989570427
266.25,-2.0,898,6.80128303447162,11.25,79.82222222222222,4.392251955216669
266.25,-1.0,600,6.398594934535208,11.25,53.333333333333336,3.9951379121386528
266.25,0.0,1169,7.064759027791802,11.25,103.91111111111111,4.653113430775967
266.25,1.0,583,6.369900982828227,11.25,51.82222222222222,3.966931977589874
266.25,2.0,492,6.20050917404269,11.25,43.733333333333334,3.8007189358694715
266.25,3.0,514,6.244166900663736,11.25,45.68888888888889,3.843506211074681
266.25,4.0,451,6.113682179832232,11.25,40.08888888888889,3.715737741616805
266.25,5.0,489,6.194405391104672,11.25,43.46666666666667,3.7947398448134138
266.25,6.0,489,6.194405391104672,11.25,43.46666666666667,3.7947398448134138
266.25,7.0,418,6.037870919922137,11.25,37.15555555555556,3.6416713711271558
266.25,8.0,398,5.988961416889864,11.25,35.37777777777778,3.5939580876008153
266.25,9.0,367,5.908082938168931,11.25,32.62222222222222,3.515187224018036
266.25,10.0,371,5.918893854273146,11.25,32.977777777777774,3.5257067161587425
277.5,-10.0,458,6.129050210060545,11.25,40.71111111111111,3.730767546816189
277.5,-9.0,445,6.100318952020064,11.25,39.55555555555556,3.7026727762462723
277.5,-8.0,479,6.173786103901937,11.25,42.577777777777776,3.7745473364260267
277.5,-7.0,500,6.2166061010848646,11.25,44.44444444444444,3.816490578706582
277.5,-6.0,505,6.226536669287466,11.25,44.888888888888886,3.826223015624813
277.5,-5.0,561,6.331501849893691,11.25,49.86666666666667,3.929207830182247
277.5,-4.0,554,6.318968113746434,11.25,49.24444444444445,3.9168999825076503
277.5,-3.0,584,6.371611847231857,11.25,51.91111111111111,3.968613356716543
277.5,-2.0,617,6.42648845745769,11.25,54.84444444444444,4.022570047773272
277.5,-1.0,603,6.403574197934815,11.25,53.6,4.000033882750859
277.5,0.0,1969,7.585788821732034,11.25,175.0222222222222,5.17061024969396
277.5,1.0,561,6.331501849893691,11.25,49.86666666666667,3.929207830182247
277.5,2.0,550,6.311734809152915,11.25,48.888888888888886,3.909798310406035
277.5,3.0,567,6.342121418721152,11.25,50.4,3.9396381724611196
277.5,4.0,549,6.309918278226516,11.25,48.8,3.9080149840306073
277.5,5.0,499,6.214608098422191,11.25,44.355555555555554,3.8145326730395253
277.5,6.0,458,6.129050210060545,11.25,40.71111111111111,3.730767546816189
277.5,7.0,464,6.142037405587356,11.25,41.24444444444445,3.7434728527181096
277.5,8.0,443,6.095824562432225,11.25,39.37777777777778,3.6982795786258515
277.5,9.0,433,6.073044534100405,11.25,38.48888888888889,3.6760193383843314
277.5,10.0,372,5.921578419643816,11.25,33.06666666666667,3.5283193891014943
288.75,-10.0,375,5.929589143389895,11.25,33.333333333333336,3.5361166995615263
288.75,-9.0,398,5.988961416889864,11.25,35.37777777777778,3.5939580876008153
288.75,-8.0,452,6.115892125483034,11.25,40.17777777777778,3.71789873651504
288.75,-7.0,463,6.139884552226255,11.25,41.15555555555556,3.7413664801646944
288.75,-6.0,448,6.1070228877422545,11.25,39.82222222222222,3.709226595444806
288.75,-5.0,507,6.230481447578482,11.25,45.06666666666667,3.8300896226654597
288.75,-4.0,519,6.253828811575473,11.25,46.13333333333333,3.8529804647943626
288.75,-3.0,479,6.173786103901937,11.25,42.577777777777776,3.7745473364260267
288.75,-2.0,572,6.35088571671474,11.25,50.84444444444444,3.94824778225111
288.75,-1.0,541,6.295266001439646,11.25,48.08888888888889,3.8936327136497972
288.75,0.0,1179,7.07326971745971,11.25,104.8,4.661550519424199
288.75,1.0,586,6.375024819828097,11.25,52.08888888888889,3.97196765755549
288.75,2.0,508,6.2324480165505225,11.25,45.15555555555556,3.8320173341057924
288.75,3.0,524,6.263398262591624,11.25,46.577777777777776,3.862365798819363
288.75,4.0,484,6.184148890937483,11.25,43.022222222222226,3.784694556928231
288.75,5.0,477,6.169610732491456,11.25,42.4,3.770459441106359
288.75,6.0,705,6.559615237493242,11.25,62.666666666666664,4.15366113937852
288.75,7.0,440,6.089044875446846,11.25,39.111111111111114,3.6916533809966614
288.75,8.0,424,6.052089168924417,11.25,37.68888888888889,3.6555524499978693
288.75,9.0,403,6.0014148779611505,11.25,35.82222222222222,3.6061015276562434
288.75,10.0,337,5.823045895483019,11.25,29.955555555555556,3.432552484009486
300.0,-10.0,220,5.3981627015177525,5.625,39.111111111111114,3.6916533809966614
300.0,-9.0,194,5.272999558563747,5.625,34.48888888888889,3.5692196584446925
300.0,-8.0,242,5.493061443340548,5.625,43.022222222222226,3.784694556928231
300.0,-7.0,262,5.572154032177765,5.625,46.577777777777776,3.862365798819363
300.0,-6.0,212,5.3612921657094255,5.625,37.68888888888889,3.6555524499978693
300.0,-5.0,269,5.598421958998375,5.625,47.82222222222222,3.8881855826142906
300.0,-4.0,285,5.655991810819852,5.625,50.666666666666664,3.9448128282511368
300.0,-3.0,279,5.634789603169249,5.625,49.6,3.92395157629342
300.0,-2.0,268,5.594711379601839,5.625,47.644444444444446,3.8845376077525433
300.0,-1.0,304,5.720311776607412,5.625,54.044444444444444,4.0081409397190395
300.0,0.0,296,5.6937321388027,5.625,52.62222222222222,3.981963575854712
300.0,1.0,343,5.840641657373398,5.625,60.977777777777774,4.126775897857169
300.0,2.0,286,5.659482215759621,5.625,50.84444444444444,3.94824778225111
300.0,3.0,276,5.6240175061873385,5.625,49.06666666666667,3.913355450661925
300.0,4.0,286,5.659482215759621,5.625,50.84444444444444,3.94824778225111
300.0,5.0,252,5.53338948872752,5.625,44.8,3.8242840911201395
300.0,6.0,256,5.54907608489522,5.625,45.51111111111111,3.83969123267568
300.0,7.0,252,5.53338948872752,5.625,44.8,3.8242840911201395
300.0,8.0,236,5.4680601411351315,5.625,41.955555555555556,3.7601659894380113
300.0,9.0,190,5.25227342804663,5.625,33.77777777777778,3.548978613203934
300.0,10.0,189,5.247024072160486,5.625,33.6,3.543853682063679
