time_left_game,score_diff,tau_catboost,tau_xgb,tau_lgbm,tau_mean_ensemble,tau_std_across_models,tau_sign_agree_ratio,tau_sign_disagree
153.75,-5.0,0.003990871831774712,0.004445325117558241,0.0011934038484469056,0.003209866932593286,0.0014378744670597895,1.0,0
153.75,-4.0,0.003671228652819991,0.005597814451903105,0.002492891624569893,0.00392064490976433,0.0012797897725394353,1.0,0
153.75,-3.0,0.003278440097346902,0.006018018815666437,0.002585896523669362,0.003960785145560901,0.0014819046146592198,1.0,0
153.75,-2.0,0.002575899474322796,0.006018018815666437,0.0024234012234956026,0.0036724398378282785,0.0016597428485729477,1.0,0
153.75,-1.0,0.0026168914046138525,0.004858651198446751,0.002016346203163266,0.0031639629354079566,0.0012231489051916819,1.0,0
153.75,0.0,0.0008283349452540278,0.002570162061601877,-0.0008330846903845668,0.0008551374388237795,0.0013894989250260296,0.6666666666666666,1
153.75,1.0,7.46996229281649e-05,0.00043787952745333314,-0.0012837427202612162,-0.00025705452329323936,0.0007409639672335598,0.6666666666666666,1
153.75,2.0,-0.0018690831493586302,-0.0006608028197661042,-0.0002513983054086566,-0.000927094758177797,0.0006867360535817989,0.0,0
153.75,3.0,-0.0031390716321766376,-0.0018859178526327014,-0.0011085199657827616,-0.0020445031501973667,0.00083651937213133,0.0,0
153.75,4.0,-2.0646841221605428e-05,0.0009163101785816252,0.0008052900084294379,0.0005669844485964859,0.0004179826703944478,0.6666666666666666,1
153.75,5.0,0.00021123740589246154,0.0004816347500309348,0.0008038794621825218,0.0004989172060353061,0.00024225353686456265,1.0,0
153.75,6.0,-0.0004016971797682345,9.2104404757265e-05,0.00017617740377318114,-4.4471790412596114e-05,0.0002549177009560774,0.6666666666666666,1
153.75,7.0,-0.00048558751586824656,-0.0014814886962994933,-0.0004474296874832362,-0.0008048352998836587,0.0004787197295060918,0.0,0
153.75,8.0,-0.0007271440699696541,-0.0014814886962994933,-0.0008734659058973193,-0.0010273662240554888,0.0003266220392288979,0.0,0
153.75,9.0,-0.0007271440699696541,-0.0014814886962994933,-0.0008734659058973193,-0.0010273662240554888,0.0003266220392288979,0.0,0
153.75,10.0,-0.0010440666228532791,-0.0014814886962994933,-0.0008734659058973193,-0.0011330070750166972,0.0002560673497804649,0.0,0
165.0,-10.0,0.00420764135196805,0.0029284467454999685,0.0022581852972507477,0.0031314244649062553,0.0008087004774121754,1.0,0
165.0,-9.0,0.0024454151280224323,0.0020501697435975075,0.001408090116456151,0.0019678916626920304,0.00042746388296039127,1.0,0
165.0,-8.0,0.0007006174419075251,-0.00020401757501531392,0.000264826841885224,0.0002538089029258117,0.0003693978656272315,0.6666666666666666,1
165.0,-7.0,0.005766031797975302,0.006124009378254414,0.00510281790047884,0.005664286358902852,0.0004230619413666666,1.0,0
165.0,-6.0,0.005236462224274874,0.0042950864881277084,0.002163953147828579,0.0038985006200770536,0.0012853114458538403,1.0,0
165.0,-5.0,0.004928162321448326,0.004684860352426767,0.003529984736815095,0.0043810024702300625,0.0006099029152100105,1.0,0
165.0,-4.0,0.004608518909662962,0.005837345961481333,0.004829471930861473,0.005091778934001923,0.0005348568055985016,1.0,0
165.0,-3.0,0.004536769352853298,0.006257547065615654,0.0049224779941141605,0.005238931470861037,0.0007372815321136609,1.0,0
165.0,-2.0,0.004216985777020454,0.006257547065615654,0.0047599817626178265,0.005078171535084645,0.0008629044526501528,1.0,0
165.0,-1.0,0.004516593646258116,0.005098185036331415,0.004352927207946777,0.004655901963512103,0.00031979932575939944,1.0,0
165.0,0.0,0.002548128366470337,0.0028096961323171854,0.0008628762443549931,0.0020735669143808386,0.0008627217967565406,1.0,0
165.0,1.0,0.0008763052755966783,0.0005366276018321514,0.00041221792344003916,0.0006083836002896229,0.0001961393383862802,1.0,0
165.0,2.0,-0.001416809973306954,-0.0013334646355360746,1.9026329027838074e-05,-0.0009104160932717301,0.0006580952431624682,0.3333333333333333,1
165.0,3.0,-0.002686798106878996,-0.0018859178526327014,-0.0009700236842036247,-0.0018475798812384407,0.0007013943040478059,0.0,0
165.0,4.0,-0.00012738030636683106,0.0009163101785816252,0.0009437862318009138,0.0005775720346719027,0.0004986027715707971,0.6666666666666666,1
165.0,5.0,-0.00021874814410693944,0.0004816347500309348,0.0009423758019693196,0.0004017541359644383,0.00047738027393658697,0.6666666666666666,1
165.0,6.0,-0.0008316828170791268,9.2104404757265e-05,0.00031467396183870733,-0.00014163481682771817,0.0004963258230390485,0.6666666666666666,1
165.0,7.0,-0.0009155730367638171,-0.0014814886962994933,-0.0003089331730734557,-0.0009019983020455887,0.0004787900157890892,0.0,0
165.0,8.0,-0.0011571296490728855,-0.0014814886962994933,-0.0007349693332798779,-0.001124529226217419,0.00030563581871084143,0.0,0
165.0,9.0,-0.0011571296490728855,-0.0014814886962994933,-0.0007349693332798779,-0.001124529226217419,0.00030563581871084143,0.0,0
165.0,10.0,-0.0014740523183718324,-0.0014814886962994933,-0.0007349693332798779,-0.0012301701159837346,0.0003501729918407519,0.0,0
176.25,-10.0,0.00420764135196805,0.0020711710676550865,0.002405416453257203,0.00289474295762678,0.0009383342119049731,1.0,0
176.25,-9.0,0.0024454151280224323,0.0011928941821679473,0.001555321621708572,0.001731210310632984,0.0005262475989618795,1.0,0
176.25,-8.0,0.0007006174419075251,-0.0010613002814352512,0.00041205811430700123,1.7125091593091685e-05,0.0007716076659718577,0.6666666666666666,1
