window,outer_fold,train_years,test_years,time_bin_left,time_bin_right,time_bin_mid,score_diff_cell,cate_value,tau_mean_ensemble,tau_catboost,tau_xgb,tau_lgbm,tau_catboost_raw,tau_xgb_raw,tau_lgbm_raw,tau_std_across_models,tau_sign_agree_ratio,n,shown_in_figure
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,150,165,157.5,1,-0.001794600511283607,-0.001794600511283607,-0.0070699881255735465,0.0017159470801005618,-2.976048837783627e-05,-0.003536494,0.0033695493,0.00013782074,0.004201565972577566,0.7547169811320755,106,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,150,165,157.5,2,-0.003923542377752018,-0.003923542377752018,-0.008420719082331815,-0.002135176211926427,-0.0012147318389978121,-0.0044409186,-0.0021264884,-0.0013876195,0.003438967537782182,0.8315412186379928,93,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,150,165,157.5,3,-0.004634452758257812,-0.004634452758257812,-0.008079029419134064,-0.003715403164747586,-0.0021089256908917867,-0.0042121294,-0.004381671,-0.0025387353,0.0031638050862878905,0.9375,96,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,150,165,157.5,4,-0.0001031383758799067,-0.0001031383758799067,-0.0014448972324909836,-0.0008210577741561351,0.0019565398790073983,0.00022996469,-0.000251076,0.0026948298,0.003193133483514543,0.6920289855072463,92,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,150,165,157.5,5,-0.0023518765915424016,-0.0023518765915424016,-0.007216037834260828,-0.0008443082425948796,0.001004716302228503,-0.0036342863,-0.00028425737,0.001469526,0.0036715451043105424,0.7411764705882353,85,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,150,165,157.5,6,-0.0014897192108164294,-0.0014897192108164294,-0.0019625537498135248,-0.0031496371398275417,0.0006430332571917781,-0.000116648676,-0.003574252,0.0010039232,0.0036019386817057303,0.714975845410628,69,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,150,165,157.5,7,-0.0025606078580076306,-0.0025606078580076306,-0.003494103530202006,-0.0034694361952479122,-0.0007182838485729735,-0.0011421465,-0.0040306454,-0.0007485309,0.003296668307471116,0.8535353535353535,66,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,150,165,157.5,8,-0.0029044594804308933,-0.0029044594804308933,-0.003340211716386966,-0.003991039292402173,-0.0013821274325035407,-0.0010391034,-0.0047750385,-0.0016031116,0.0041386023007003924,0.8611111111111112,72,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,150,165,157.5,9,-0.002656316766872875,-0.002656316766872875,-0.0028945921652641276,-0.0038467623158857885,-0.0012275958194687081,-0.0007407247,-0.0045691375,-0.0014041797,0.0034124735806929135,0.8787878787878789,77,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,150,165,157.5,10,-0.0036231662419878644,-0.0036231662419878644,-0.006027280495847841,-0.0036911340667198237,-0.001151084163395928,-0.002838316,-0.004347036,-0.0013056844,0.0033651409950144684,0.925,40,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,-10,0.004978620379245199,0.004978620379245199,0.014733371408924402,-0.0012011808644438473,0.0014036705932550422,0.011062639,-0.00079355953,0.001983109,0.004562412735068606,0.7291666666666666,64,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,-9,0.002637301028124541,0.002637301028124541,0.008832872130554609,-0.0019002214015741421,0.0009792523553931556,0.007111772,-0.0017911784,0.0014367457,0.0046484556606790906,0.7142857142857143,70,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,-8,-0.0009411882396776348,-0.0009411882396776348,0.0010883624220476623,-0.0038470060292178842,-6.492111186268212e-05,0.0019261893,-0.0045694853,9.2557675e-05,0.0036520859622716536,0.7370370370370369,90,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,-7,0.0066067457336964055,0.0066067457336964055,0.01058263153159891,0.0022464225332522875,0.00699118313623802,0.0082833795,0.0041266046,0.009176039,0.00404994878804401,0.9084249084249085,91,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,-6,0.005073415802669399,0.005073415802669399,0.008905017720723359,0.003206207489326491,0.0031090221979583467,0.0071600797,0.0054963385,0.0041784463,0.004460062521713665,0.8927203065134101,87,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,-5,0.007088511905651192,0.007088511905651192,0.008667572046679606,0.006687666093838279,0.005910297576435689,0.00700109,0.010464818,0.0077845915,0.004771684017611933,0.9240506329113924,79,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,-4,0.00642783304283932,0.00642783304283932,0.004925323721257886,0.007211390112070377,0.007146785295189697,0.004495349,0.011212238,0.00937635,0.004756752991014733,0.9108910891089109,101,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,-3,0.006603323775208504,0.006603323775208504,0.004188669512849167,0.007952591074029524,0.00766871073874682,0.0040020985,0.012270026,0.010048236,0.00461205819846173,0.9061488673139159,103,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,-2,0.0043055424814224105,0.0043055424814224105,-0.0018814815014702897,0.008119430713183641,0.006678678232553881,-6.236418e-05,0.012508126,0.008773745,0.005894877325277249,0.8166666666666667,120,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,-1,0.004418580522049075,0.004418580522049075,-0.0019004354482006906,0.008332264156346894,0.006823912858001021,-7.505541e-05,0.012811867,0.008960709,0.0051689674577609255,0.815873015873016,105,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,0,0.0008697252783134067,0.0008697252783134067,-0.001805594679033956,0.0016417109071095613,0.0027730596068646146,-1.1551756e-05,0.0032636048,0.003745954,0.004542643249760888,0.7557471264367815,116,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,1,-0.0015631066605315725,-0.0015631066605315725,-0.007172074943171557,0.0017750428427509438,0.000707712118825895,-0.0036048493,0.0034538864,0.0010871858,0.005142885055741815,0.7789115646258503,98,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,2,-0.004201985268418119,-0.004201985268418119,-0.009857156069622884,-0.0015028471041287972,-0.0012459526315026783,-0.0054027312,-0.0012240752,-0.0014278108,0.0041662193678533785,0.826530612244898,98,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,3,-0.004484677554978804,-0.004484677554978804,-0.008540331297770919,-0.0033054155332478477,-0.001608285833917645,-0.004521009,-0.0037965674,-0.0018942505,0.003314981373358565,0.8809523809523809,98,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,4,-0.0011367417039355085,-0.0011367417039355085,-0.004177006766190791,-0.0009014184479410038,0.0016682001023252695,-0.0015994061,-0.00036576082,0.0023236435,0.003364153563222538,0.7216494845360825,97,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,5,-0.0022630874482400774,-0.0022630874482400774,-0.0072160334357264785,-0.0008361936703031431,0.0012629647613093904,-0.003634283,-0.00027267687,0.0018019751,0.0031288121504274443,0.7342995169082125,69,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,6,-0.0016321300463176653,-0.0016321300463176653,-0.0031354603490719043,-0.0027667047357527188,0.0010057749458716278,-0.00090200565,-0.003027759,0.0014708887,0.0035096185626514276,0.6787878787878787,55,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,7,-0.003233939048834382,-0.003233939048834382,-0.005433083786832529,-0.0035477683751493124,-0.0007209649845213065,-0.0024404526,-0.0041424353,-0.0007519824,0.0044766579674388705,0.8577235772357723,82,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,8,-0.003086011789852554,-0.003086011789852554,-0.00429121887159727,-0.0038680164409123927,-0.0010988000570479985,-0.0016758805,-0.0045994697,-0.001238378,0.002995633040514354,0.8817204301075269,62,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,9,-0.003723979801328217,-0.003723979801328217,-0.006278026282288585,-0.0038327095833348866,-0.00106120353836118,-0.0030062106,-0.0045490824,-0.0011899791,0.0035421468547364218,0.9019607843137255,68,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,165,180,172.5,10,-0.004035505251809413,-0.004035505251809413,-0.00693457382436396,-0.003931307838335596,-0.0012406340927286824,-0.003445823,-0.0046897945,-0.0014209641,0.004046854519214209,0.9398907103825137,61,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,-10,0.003026613652610943,0.003026613652610943,0.009144216885325723,-0.0020398782060968056,0.0019755022786039135,0.007320243,-0.0019904862,0.0027192407,0.0037289447256710143,0.6871794871794872,65,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,-9,0.0021154049850414373,0.0021154049850414373,0.00806847565368031,-0.002785129461060794,0.0010628687625047959,0.006599946,-0.0030540535,0.0015443868,0.0044736830846575535,0.7088607594936709,79,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,-8,-0.0004006034409848301,-0.0004006034409848301,0.00328546252986744,-0.00435785894138779,-0.00012941391143414042,0.0033973276,-0.0052985367,9.534641e-06,0.004506186340848868,0.738095238095238,70,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,-7,0.006631121232780408,0.006631121232780408,0.01376420570100889,8.740270224162759e-05,0.006041755295090708,0.0104137035,0.0010454115,0.00795382,0.004092686791657904,0.8160919540229885,87,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,-6,0.0038715245727931964,0.0038715245727931964,0.006923931509211217,0.0016858714209576561,0.003004770788210716,0.00583358,0.0033266277,0.0040442413,0.004438827603447052,0.805243445692884,89,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,-5,0.005751297225133075,0.005751297225133075,0.008282572879830925,0.004363976803430377,0.004607341992137922,0.0067433016,0.0071486207,0.0061072675,0.00370179731066423,0.8953488372093024,86,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,-4,0.003939085147674996,0.003939085147674996,0.0040398128163640305,0.003221279984871028,0.004556162641789929,0.0039024267,0.005517849,0.0060413824,0.00492027845858757,0.8407407407407408,90,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,-3,0.003370461742121991,0.003370461742121991,0.00044352002110138733,0.0051265871785771125,0.004541278026687474,0.0014944145,0.008236962,0.0060222214,0.004523626847565039,0.8377581120943953,113,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,-2,0.0020457126903654387,0.0020457126903654387,-0.00265854699400552,0.0050856371864494345,0.0037100478786524023,-0.0005826731,0.008178521,0.00495216,0.004366346106173839,0.7737003058103975,109,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,-1,0.0015682259741781333,0.0015682259741781333,-0.00386133117889482,0.00526507905840438,0.00330093004302484,-0.0013880356,0.008434608,0.0044254935,0.005665637858569077,0.8015873015873016,126,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,0,-0.001415037664568769,-0.001415037664568769,-0.005145190836662181,0.0001549447943666497,0.000745133048589224,-0.0022476846,0.0011418024,0.0011353586,0.00391410723972581,0.6857923497267758,122,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,1,-0.0019576036366162025,-0.0019576036366162025,-0.006869205344521444,0.0012261282807625817,-0.00022973384608974398,-0.0034020534,0.002670516,-0.00011960947,0.005168942505938372,0.7706422018348624,109,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,2,-0.0029651299433631237,-0.0029651299433631237,-0.0063644553029886105,-0.00149984173870241,-0.0010310927883983496,-0.003064082,-0.0012197862,-0.0011512169,0.003537052906318531,0.8018018018018018,111,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,3,-0.0034942576154771386,-0.0034942576154771386,-0.005748298716013303,-0.002972049667922153,-0.0017624244624959604,-0.0026515147,-0.0033208122,-0.0020926765,0.0034169997136240166,0.8163265306122449,98,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,4,0.0001739771737425775,0.0001739771737425775,-0.0005741755044183982,-0.0005502748487790975,0.0016463818744252281,0.0008129842,0.00013536529,0.0022955565,0.003324979318847601,0.7205387205387205,99,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,5,-0.000997199650259674,-0.000997199650259674,-0.0036007251225377715,-0.0006604486559353711,0.0012695748276941206,-0.0012135385,-2.1866603e-05,0.0018104842,0.0028358996532822185,0.7021276595744681,94,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,6,-0.0006501544559289362,-0.0006501544559289362,-0.00014837916843574224,-0.002910030660397864,0.0011079464610467976,0.0010980896,-0.0032323035,0.0016024165,0.0033732915854761502,0.6862745098039215,85,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,7,-0.003150529332003815,-0.003150529332003815,-0.005269041081891771,-0.003526199581151595,-0.0006563473329680798,-0.0023306126,-0.004111654,-0.0006687986,0.0038095462735038567,0.8353413654618473,83,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,8,-0.0029073996713108886,-0.0029073996713108886,-0.00448701565762071,-0.0036700887210420587,-0.0005650946352698974,-0.0018069826,-0.004317002,-0.00055132696,0.0035718018695313387,0.8961038961038961,77,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,9,-0.0031752387511948333,-0.0031752387511948333,-0.005015967463868733,-0.003759756095858623,-0.0007499926938571429,-0.002161159,-0.0044449684,-0.0007893504,0.003752638310015534,0.8795180722891566,83,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,180,195,187.5,10,-0.0032990751249738666,-0.0032990751249738666,-0.005071188162027682,-0.003956397602658083,-0.000869639610235835,-0.0021981339,-0.0047256006,-0.0009433745,0.002507568637578156,0.9047619047619048,56,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,-10,0.003069215253994195,0.003069215253994195,0.009697506144581149,-0.0024165656172802615,0.0019267052346817,0.0076907156,-0.0025280665,0.0026564233,0.003946295840403469,0.6830601092896175,61,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,-9,0.0017252711129184424,0.0017252711129184424,0.006641638046331311,-0.002800086526285537,0.0013342618187095528,0.0056445617,-0.0030753992,0.0018937573,0.004357707971751004,0.6952380952380952,70,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,-8,-0.0004395618055503484,-0.0004395618055503484,0.0032264207116869514,-0.004071637919456681,-0.000473468208881316,0.0033577944,-0.0048900633,-0.0004333742,0.0041923073676775205,0.7466666666666667,75,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,-7,0.003852651499503347,0.003852651499503347,0.00910529168377031,-0.0008400496947441796,0.0032927125094839135,0.0072941794,-0.00027817988,0.0044149146,0.003994133871296303,0.8488888888888888,75,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,-6,0.0026608768461702462,0.0026608768461702462,0.00565038264567277,0.0006376875624181698,0.0016945603304197978,0.004980835,0.0018307372,0.0023575777,0.0050664607318262915,0.7827715355805244,89,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,-5,0.003530809212601309,0.003530809212601309,0.005891463366949264,0.002296669642740863,0.0024042946281138014,0.0051422585,0.004198313,0.0032712347,0.004651109516235418,0.8080808080808081,99,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,-4,0.0031172230620997708,0.0031172230620997708,0.005106665915956575,0.0020829912411408935,0.0021620120292018454,0.0046167723,0.0038933675,0.002959339,0.004359455355696471,0.7655677655677655,91,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,-3,0.001935625375821654,0.001935625375821654,0.0011919499186943728,0.001938301845146639,0.0026766243636239507,0.0019955498,0.0036868774,0.0036218108,0.004553215083672868,0.7777777777777778,99,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,-2,-0.0001670749918557427,-0.0001670749918557427,-0.004974256093301718,0.0022776799370129996,0.0021953511807214893,-0.0021332297,0.0041712127,0.003002257,0.004604611442615207,0.7313432835820896,134,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,-1,5.0569262921651935e-05,5.0569262921651935e-05,-0.003908315412179262,0.0019735721734209116,0.002086451027523306,-0.0014194953,0.0037372126,0.0028620674,0.004897685176170295,0.7369791666666666,128,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,0,-0.002162839287171456,-0.002162839287171456,-0.005763165843738716,-0.00021093444392316003,-0.0005144175738524928,-0.0026614694,0.00061964674,-0.00048608924,0.00519694053151774,0.7492877492877492,117,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,1,-0.0016898211072197326,-0.0016898211072197326,-0.005762128633261003,0.0013174852597884368,-0.0006248199481866322,-0.0026607749,0.0028008942,-0.0006282127,0.003083020309745942,0.7264150943396226,106,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,2,-0.003474949641583228,-0.003474949641583228,-0.007600640507304215,-0.0016531725708219074,-0.00117103584662356,-0.0038918091,-0.0014386086,-0.0013313687,0.0038185026479757595,0.8185185185185185,90,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,3,-0.003507674101640741,-0.003507674101640741,-0.0061265374423494275,-0.0029003675917672685,-0.0014961172708055281,-0.0029047763,-0.0032185127,-0.0017498534,0.002925159263066067,0.8115942028985508,92,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,4,-0.00035639093918064297,-0.00035639093918064297,-0.0023987891689511414,-0.0006067782505699501,0.001936394601979163,-0.00040874403,5.472782e-05,0.0026688965,0.003518948239490067,0.7301587301587301,105,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,5,-0.0010246216705534902,-0.0010246216705534902,-0.0038098804421223035,-0.000608558784463557,0.00134457421492539,-0.001353585,5.2186777e-05,0.0019070327,0.0034746898305189613,0.7416666666666666,80,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,6,-0.0012248117784179268,-0.0012248117784179268,-0.0015792768996212422,-0.002989201049251183,0.0008940426136186451,0.00013998654,-0.0033452895,0.0013270532,0.0033691826938097393,0.7037037037037036,90,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,7,-0.0017969912971468583,-0.0017969912971468583,-0.001397134343080913,-0.0035080531234709797,-0.00048578642488868206,0.00026194585,-0.004085757,-0.0004492317,0.003856246676382133,0.808080808080808,66,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,8,-0.002609799692576103,-0.002609799692576103,-0.002625298638485706,-0.0041831372559850925,-0.001020963183257511,-0.0005604106,-0.0050491868,-0.0011381768,0.003455487932937811,0.8666666666666667,75,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,9,-0.0024717098099638728,-0.0024717098099638728,-0.0026392363880873492,-0.003949323752392333,-0.0008265692894119363,-0.0005697431,-0.0047155055,-0.0008879291,0.00376635488571184,0.8358974358974359,65,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,195,210,202.5,10,-0.003325048620670361,-0.003325048620670361,-0.005597393574536061,-0.0036585779662745427,-0.0007191743212004804,-0.0025504713,-0.0043005743,-0.0007496772,0.003054581661558453,0.8777777777777778,60,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,-10,0.003727421947824163,0.003727421947824163,0.010472140899712974,-0.001189365332763258,0.0018994902765227732,0.008209397,-0.0007766973,0.0026213888,0.004891663341498214,0.7313432835820896,67,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,-9,0.0018232371508312521,0.0018232371508312521,0.0061874283340177215,-0.0016538149807618164,0.0009360980992378508,0.005340431,-0.0014395254,0.0013811922,0.004181655085923513,0.7047619047619047,70,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,-8,-0.0005102431669399122,-0.0005102431669399122,0.0026344064583895366,-0.003793263482974683,-0.0003718724762345896,0.002961392,-0.0044927876,-0.00030258772,0.003854520614412296,0.7263157894736842,95,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,-7,0.0023572093923660835,0.0023572093923660835,0.004736721879823817,-0.0005001280229412558,0.0028350343202156905,0.0043690642,0.00020693113,0.0038257358,0.0038758068515028026,0.8136200716845878,93,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,-6,0.0030027503541127094,0.0030027503541127094,0.00701131287106796,0.0007882722022720148,0.0012086659889981523,0.0058920896,0.0020456405,0.001732075,0.003970091275937573,0.7644927536231884,92,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,-5,0.004042682930121339,0.004042682930121339,0.006095231688600871,0.0033234669193990215,0.002709350182364126,0.005278698,0.0056636822,0.0036639394,0.0036537993014272474,0.8652482269503545,94,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,-4,0.0022077343460059477,0.0022077343460059477,0.002277943729537537,0.0024850760095308224,0.001860183298949484,0.0027227113,0.004467193,0.002570788,0.00498199895335129,0.8260869565217391,92,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,-3,0.0026466013311426066,0.0026466013311426066,0.002207129692503985,0.0030946031827422046,0.0026380711181816304,0.0026752956,0.005337065,0.0035721804,0.00459308774600736,0.864102564102564,130,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,-2,0.0005846647949778555,0.0005846647949778555,-0.0040186990246046965,0.0032240344728128732,0.00254865893672539,-0.0014934061,0.0055217794,0.003457078,0.003611133069608716,0.7374631268436578,113,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,-1,0.0013071601433474454,0.0013071601433474454,-0.002392464778398039,0.004067535086836419,0.002246410121603956,-0.0004045093,0.0067255613,0.0030679863,0.00419183017906075,0.8114754098360656,122,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,0,-0.0013536985560864973,-0.0013536985560864973,-0.004462300166542597,0.0006774775685101616,-0.00027627307022705643,-0.0017904334,0.0018875225,-0.00017952046,0.004522881217586661,0.752,125,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,1,-0.0013407025228283293,-0.0013407025228283293,-0.003664249702470112,0.0010264046166719497,-0.0013842624826868248,-0.0012560734,0.0023854855,-0.0016058602,0.004723203164196194,0.7845117845117846,99,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,2,-0.003371729381023263,-0.003371729381023263,-0.007717425808479912,-0.0014537701954919872,-0.0009439921390978907,-0.0039700065,-0.0011540363,-0.0010390902,0.003984307650312615,0.8181818181818182,99,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,3,-0.0035711240743559057,-0.0035711240743559057,-0.005937336250789289,-0.0029681819818057334,-0.0018078539904726942,-0.0027780908,-0.0033152928,-0.0021511589,0.0031874732976003048,0.8313725490196079,85,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,4,-0.0006770119635077791,-0.0006770119635077791,-0.003267010930362074,-0.0006573167881818566,0.0018932918280205936,-0.0009900895,-1.7397033e-05,0.0026134092,0.0033056314996598524,0.7303370786516854,89,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,5,-0.0003955220022004128,-0.0003955220022004128,-0.0017852013725024663,-0.0006186088856157809,0.0012172442515170085,2.103228e-06,3.7844016e-05,0.001743118,0.0030884855327047195,0.7323943661971831,71,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,6,-0.0015234263720507164,-0.0015234263720507164,-0.0027346585729868794,-0.0028112079187812525,0.0009755873756159821,-0.000633636,-0.003091271,0.0014320277,0.00396310176592202,0.6856060606060606,88,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,7,-0.002560677112734958,-0.002560677112734958,-0.003811748438149207,-0.0034220525009251703,-0.00044823039913049594,-0.0013548358,-0.003963023,-0.000400885,0.002909599803432933,0.8464912280701754,76,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,8,-0.0025718763963471446,-0.0025718763963471446,-0.003229613335644854,-0.0037495190395327505,-0.0007364968138638302,-0.00096504873,-0.004430359,-0.00077197683,0.0031407549325581678,0.8732394366197183,71,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,9,-0.0033615194717779395,-0.0033615194717779395,-0.0054339719509078,-0.0038891175411614417,-0.0007614689232645776,-0.0024410472,-0.0046295836,-0.000804124,0.0035541242592137708,0.8840579710144928,69,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,210,225,217.5,10,-0.0032264921280882324,-0.0032264921280882324,-0.005130816888029595,-0.0038115898968426216,-0.0007370695993924814,-0.00223806,-0.004518942,-0.00077271415,0.004001394110294939,0.8700564971751413,59,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,225,240,232.5,-10,0.0036393396860225934,0.0036393396860225934,0.009742386338775178,-0.0011318236289644414,0.0023074563482570446,0.007720766,-0.00069457805,0.0031465725,0.003842642321945805,0.7031963470319634,73,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,225,240,232.5,-9,0.0018149124869272686,0.0018149124869272686,0.005740491470068997,-0.0018664855465518992,0.001570731537264708,0.00504117,-0.0017430331,0.0021981702,0.0044697432032337805,0.717948717948718,65,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,225,240,232.5,-8,-0.00068647567193095,-0.00068647567193095,0.002100987118421617,-0.0038196321522063763,-0.0003407819820080911,0.0026042245,-0.004530419,-0.00026256422,0.005276656285848386,0.7431693989071038,61,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,225,240,232.5,-7,0.0041746332326051865,0.0041746332326051865,0.008044878925914033,0.0003134154262300185,0.004165605345671507,0.0065841465,0.00136796,0.0055386093,0.00320471502480755,0.8219696969696969,88,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,225,240,232.5,-6,0.0030643879963413597,0.0030643879963413597,0.0052977372697573235,0.0010385224218515858,0.00285690429741517,0.00474471,0.002402779,0.0038538892,0.004316127205392364,0.7532467532467533,77,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,225,240,232.5,-5,0.004163969915465573,0.004163969915465573,0.0059952323970077605,0.003208613422360226,0.003288063927028732,0.0052117403,0.0054997723,0.004408931,0.004757389244995934,0.8598484848484849,88,True
30--300s,train2000_2015_test2016_2018,2000-2015,2016-2018,225,240,232.5,-4,0.004926981455730391,0.004926981455730391,0.0076731907545204234,0.0036966276081996353,0.003411126004471116,0.0063352706,0.0061962297,0.004567351,0.0044581545684677934,0.9003436426116838,97,True
