window,outer_fold,train_years,test_years,time_bin_left,time_bin_right,time_bin_mid,score_diff_cell,cate_value,tau_mean_ensemble,tau_catboost,tau_xgb,tau_lgbm,tau_catboost_raw,tau_xgb_raw,tau_lgbm_raw,tau_std_across_models,tau_sign_agree_ratio,n,shown_in_figure
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,6,9,7.5,5,-0.0034401174264886668,-0.0034401174264886668,-0.007861232680032446,0.003232106998018896,-0.005691226597452449,-0.004066297,0.0055333003,-0.007150312,,0.6666666666666666,1,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,6,9,7.5,6,-0.02532127954937505,-0.02532127954937505,-0.06890792742368572,-0.0006082867376163221,-0.006447624486823108,-0.04494205,5.2575022e-05,-0.0081240395,0.017344800685917955,0.8888888888888888,3,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,6,9,7.5,7,-0.006351636549941743,-0.006351636549941743,-0.01164472767328461,-0.0023980417510744267,-0.005012140225466193,-0.0065996563,-0.0025016307,-0.006276109,,1.0,1,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,6,9,7.5,8,-0.004666248413294699,-0.004666248413294699,-0.005421651097078162,-0.00235813519497488,-0.006218958947831055,-0.002432797,-0.002444679,-0.007829674,0.01445095544197398,0.9333333333333333,5,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,6,9,7.5,9,-0.011377290662531825,-0.011377290662531825,-0.026288727704293992,-0.001923539407548163,-0.005919604875753316,-0.016405012,-0.0018244562,-0.0074443086,0.0025065607700368643,1.0,3,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,6,9,7.5,10,-0.0055660228380639,-0.0055660228380639,-0.00800628728184791,-0.003405633446515375,-0.005286147785828413,-0.004163423,-0.003939591,-0.006628845,0.005190988909695902,0.8888888888888888,3,False
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,9,12,10.5,-10,-0.0035633725015333808,-0.0035633725015333808,-0.019784130233256654,0.008111660370011166,0.0009823523586453445,-0.012049653,0.012497038,0.0014407363,0.014525752529216,0.85,20,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,9,12,10.5,-9,-0.006321100231895822,-0.006321100231895822,-0.023867794187231933,0.00650319104857237,-0.0015986975570279017,-0.014784,0.010201549,-0.0018819072,0.017298939773284165,0.9047619047619048,42,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,9,12,10.5,-8,-0.008279087789936274,-0.008279087789936274,-0.02555818155456393,0.005393720700703535,-0.004672802515948422,-0.015915852,0.008618196,-0.005839272,0.01772890254619801,0.8018018018018017,37,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,9,12,10.5,-7,0.0017070137431528325,0.0017070137431528325,-0.002050130617978738,0.0027712168378089775,0.004399955009628258,-0.00017528849,0.004875552,0.005840293,0.020484938225320548,0.9387755102040817,49,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,9,12,10.5,-6,0.0011484374074275051,0.0011484374074275051,-0.0018664471856406077,0.00418122571436039,0.0011305336935627335,-5.229755e-05,0.006887812,0.0016314936,0.0187005325824501,0.903954802259887,59,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,9,12,10.5,-5,0.00338821543946017,0.00338821543946017,0.002640940346623065,0.010028341908561113,-0.0025046359368036683,0.0029657672,0.015232383,-0.0030481422,0.0149273594689085,0.8472222222222222,48,True
0--30s,train2000_2015_test2016_2018,2000-2015,2016-2018,9,12,10.5,-4,-0.012926350050040242,-0.012926350050040242,-0.019438461948456193,-0.0009520977401012515,-0.01838849046156328,-0.011818199,-0.00043808657,-0.023495786,0.014893157793036509,0.8333333333333333,58,True
